Date	Time	RF_mm	AirT_6m	RH_6m	Pa_kPa	WS_6m	S_in
2008-11-12	16:00:00	0	10.57	59.06	92.05	3.61	0.45
2008-11-12	17:00:00	0	10.96	57.63	92.03	3.92	0.34
2008-11-12	18:00:00	0	11.12	57.00	92.08	4.63	0.28
2008-11-12	19:00:00	0	10.59	60.06	92.10	3.82	0.03
2008-11-12	20:00:00	0	7.47	71.17	92.14	2.53	0.00
2008-11-12	21:00:00	0	3.28	87.51	92.17	0.99	0.00
2008-11-12	22:00:00	0	1.02	95.66	92.14	0.48	0.00
2008-11-12	23:00:00	0	-0.26	98.82	92.23	0.34	0.00
2008-11-13	0:00:00	0	-1.61	100.67	92.30	0.18	0.00
2008-11-13	1:00:00	0	-2.18	102.03	92.31	0.11	0.00
2008-11-13	2:00:00	0	-2.61	102.20	92.33	0.34	0.00
2008-11-13	3:00:00	0	-2.86	102.05	92.35	0.29	0.00
2008-11-13	4:00:00	0	-3.20	101.80	92.32	0.10	0.00
2008-11-13	5:00:00	0	-3.52	101.32	92.35	0.12	0.00
2008-11-13	6:00:00	0	-3.68	101.09	92.34	0.11	0.00
2008-11-13	7:00:00	0	-4.35	100.34	92.37	0.25	0.00
2008-11-13	8:00:00	0	-4.75	100.29	92.42	0.02	0.00
2008-11-13	9:00:00	0	-5.01	99.97	92.42	0.04	0.00
2008-11-13	10:00:00	0	-5.02	99.93	92.52	0.01	0.05
2008-11-13	11:00:00	0	-0.95	103.53	92.56	0.02	0.24
2008-11-13	12:00:00	0.2	5.52	87.08	92.56	0.20	0.35
2008-11-13	13:00:00	0	7.92	77.65	92.56	1.52	0.48
2008-11-13	14:00:00	0	9.57	69.14	92.51	2.38	0.55
2008-11-13	15:00:00	0	10.70	65.34	92.48	2.23	0.56
2008-11-13	16:00:00	0	11.15	64.96	92.35	1.76	0.51
2008-11-13	17:00:00	0	11.04	66.44	92.41	1.46	0.40
2008-11-13	18:00:00	0	11.05	67.47	92.43	1.52	0.22
2008-11-13	19:00:00	0	10.51	70.95	92.49	0.94	0.03
2008-11-13	20:00:00	0	8.96	77.89	92.53	0.09	0.00
2008-11-13	21:00:00	0	8.68	80.23	92.51	0.05	0.00
2008-11-13	22:00:00	0	8.06	81.48	92.52	0.15	0.00
2008-11-13	23:00:00	0	6.84	86.91	92.56	0.06	0.00
2008-11-14	0:00:00	0	7.22	85.18	92.56	0.03	0.00
2008-11-14	1:00:00	0	6.99	86.13	92.57	0.11	0.00
2008-11-14	2:00:00	0	6.51	89.07	92.56	0.05	0.00
2008-11-14	3:00:00	0	5.67	92.20	92.56	0.08	0.00
2008-11-14	4:00:00	0	3.29	98.85	92.52	0.07	0.00
2008-11-14	5:00:00	0	1.66	102.57	92.52	0.11	0.00
2008-11-14	6:00:00	0	2.53	105.38	92.53	0.13	0.00
2008-11-14	7:00:00	0	3.56	105.86	92.53	0.00	0.00
2008-11-14	8:00:00	0	5.68	102.05	92.51	0.03	0.00
2008-11-14	9:00:00	0	7.15	94.15	92.51	0.03	0.00
2008-11-14	10:00:00	0	7.11	93.29	92.54	0.01	0.04
2008-11-14	11:00:00	0	7.24	93.58	92.59	0.38	0.22
2008-11-14	12:00:00	0	7.88	90.95	92.60	1.77	0.34
2008-11-14	13:00:00	0	8.94	86.78	92.60	2.71	0.46
2008-11-14	14:00:00	0	9.84	81.66	92.56	3.33	0.51
2008-11-14	15:00:00	0	10.41	79.27	92.48	3.08	0.51
2008-11-14	16:00:00	0	11.13	76.08	92.44	2.97	0.51
2008-11-14	17:00:00	0	11.92	72.69	92.39	2.51	0.39
2008-11-14	18:00:00	0	12.08	71.82	92.40	2.33	0.25
2008-11-14	19:00:00	0	11.95	70.91	92.40	1.62	0.03
2008-11-14	20:00:00	0	9.50	79.31	92.39	0.99	0.00
2008-11-14	21:00:00	0	5.34	92.13	92.38	1.55	0.00
2008-11-14	22:00:00	0	2.51	98.94	92.43	0.90	0.00
2008-11-14	23:00:00	0	1.05	102.11	92.45	0.96	0.00
2008-11-15	0:00:00	0	0.05	103.05	92.44	1.04	0.00
2008-11-15	1:00:00	0	-0.95	103.14	92.42	1.08	0.00
2008-11-15	2:00:00	0	-1.26	103.84	92.44	0.97	0.00
2008-11-15	3:00:00	0	-1.11	104.11	92.43	0.87	0.00
2008-11-15	4:00:00	0	-1.42	104.31	92.41	0.56	0.00
2008-11-15	5:00:00	0	-1.42	104.56	92.43	0.26	0.00
2008-11-15	6:00:00	0	1.13	106.41	92.37	0.05	0.00
2008-11-15	7:00:00	0	5.57	106.52	92.39	0.65	0.00
2008-11-15	8:00:00	0	5.84	100.77	92.33	1.66	0.00
2008-11-15	9:00:00	0	5.95	99.37	92.39	2.43	0.00
2008-11-15	10:00:00	0.2	6.08	99.03	92.45	2.20	0.01
2008-11-15	11:00:00	0	6.28	98.64	92.52	1.98	0.07
2008-11-15	12:00:00	0	6.51	97.19	92.51	2.74	0.14
2008-11-15	13:00:00	0	7.01	94.23	92.51	2.95	0.19
2008-11-15	14:00:00	0	8.02	89.54	92.41	3.46	0.39
2008-11-15	15:00:00	0	8.81	86.06	92.37	2.55	0.29
2008-11-15	16:00:00	0	10.48	80.11	92.33	2.87	0.32
2008-11-15	17:00:00	0	11.72	76.19	92.30	2.15	0.35
2008-11-15	18:00:00	0	12.83	72.88	92.27	1.88	0.20
2008-11-15	19:00:00	0	12.03	76.44	92.30	1.24	0.05
2008-11-15	20:00:00	0	8.58	87.86	92.33	0.25	0.00
2008-11-15	21:00:00	0	5.24	96.28	92.33	0.09	0.00
2008-11-15	22:00:00	0	2.70	102.11	92.37	0.03	0.00
2008-11-15	23:00:00	0	1.28	103.60	92.40	0.09	0.00
2008-11-16	0:00:00	0	-0.08	103.79	92.45	0.06	0.00
2008-11-16	1:00:00	0	-1.22	104.13	92.47	0.13	0.00
2008-11-16	2:00:00	0	-1.85	104.29	92.48	0.20	0.00
2008-11-16	3:00:00	0	-2.53	104.00	92.42	0.12	0.00
2008-11-16	4:00:00	0	-2.74	103.76	92.45	0.23	0.00
2008-11-16	5:00:00	0	-2.71	103.85	92.44	0.19	0.00
2008-11-16	6:00:00	0	-3.37	103.05	92.40	0.70	0.00
2008-11-16	7:00:00	0	-3.72	102.51	92.45	1.58	0.00
2008-11-16	8:00:00	0	-2.16	104.44	92.47	1.60	0.00
2008-11-16	9:00:00	0	2.36	107.40	92.50	1.61	0.00
2008-11-16	10:00:00	0	4.05	108.11	92.54	1.47	0.01
2008-11-16	11:00:00	0	4.35	108.37	92.61	1.35	0.04
2008-11-16	12:00:00	0	4.96	105.60	92.62	1.82	0.08
2008-11-16	13:00:00	0	6.06	97.20	92.59	1.91	0.15
2008-11-16	14:00:00	0	7.41	89.39	92.60	2.05	0.21
2008-11-16	15:00:00	0	9.01	82.20	92.56	1.77	0.28
2008-11-16	16:00:00	0	10.49	75.56	92.52	2.15	0.50
2008-11-16	17:00:00	0	11.50	71.62	92.47	1.96	0.37
2008-11-16	18:00:00	0	11.93	71.36	92.49	1.83	0.20
2008-11-16	19:00:00	0	10.97	74.39	92.52	0.98	0.03
2008-11-16	20:00:00	0	7.06	87.74	92.52	0.45	0.00
2008-11-16	21:00:00	0	3.43	97.04	92.60	0.19	0.00
2008-11-16	22:00:00	0	1.02	101.87	92.65	0.41	0.00
2008-11-16	23:00:00	0	-0.86	102.64	92.66	0.23	0.00
2008-11-17	0:00:00	0	-1.56	103.63	92.72	0.07	0.00
2008-11-17	1:00:00	0	-2.27	103.98	92.76	0.23	0.00
2008-11-17	2:00:00	0	-1.78	104.89	92.76	0.05	0.00
2008-11-17	3:00:00	0	-1.37	105.62	92.73	0.05	0.00
2008-11-17	4:00:00	0	-1.89	105.39	92.76	0.19	0.00
2008-11-17	5:00:00	0	-1.95	105.36	92.73	0.03	0.00
2008-11-17	6:00:00	0	-2.06	105.26	92.70	0.03	0.00
2008-11-17	7:00:00	0	-1.85	105.45	92.72	0.19	0.00
2008-11-17	8:00:00	0	-2.03	105.33	92.74	0.02	0.00
2008-11-17	9:00:00	0	-1.54	105.78	92.76	1.03	0.00
2008-11-17	10:00:00	0	-0.28	106.92	92.76	1.06	0.01
2008-11-17	11:00:00	0	0.99	107.58	92.79	1.70	0.06
2008-11-17	12:00:00	0	2.66	108.18	92.82	1.58	0.13
2008-11-17	13:00:00	0	3.84	108.57	92.82	1.61	0.23
2008-11-17	14:00:00	0	5.14	108.98	92.78	2.03	0.40
2008-11-17	15:00:00	0	5.65	109.41	92.66	1.51	0.52
2008-11-17	16:00:00	0	6.27	107.24	92.63	1.51	0.49
2008-11-17	17:00:00	0	7.09	94.53	92.57	1.41	0.38
2008-11-17	18:00:00	0	7.53	89.99	92.57	1.27	0.20
2008-11-17	19:00:00	0	7.53	90.93	92.53	1.00	0.03
2008-11-17	20:00:00	0	5.78	96.09	92.47	0.07	0.00
2008-11-17	21:00:00	0	2.60	101.51	92.47	0.12	0.00
2008-11-17	22:00:00	0	0.57	103.49	92.46	0.16	0.00
2008-11-17	23:00:00	0	-0.76	104.47	92.46	0.13	0.00
2008-11-18	0:00:00	0	-1.74	104.95	92.47	0.08	0.00
2008-11-18	1:00:00	0	-1.87	105.44	92.43	0.17	0.00
2008-11-18	2:00:00	0	-2.02	105.43	92.39	0.14	0.00
2008-11-18	3:00:00	0	-2.18	105.31	92.30	0.03	0.00
2008-11-18	4:00:00	0	-2.58	104.93	92.20	0.07	0.00
2008-11-18	5:00:00	0	-2.46	105.06	92.13	0.13	0.00
2008-11-18	6:00:00	0	-2.40	105.09	92.14	0.20	0.00
2008-11-18	7:00:00	0	-2.78	104.62	92.08	0.19	0.00
2008-11-18	8:00:00	0	-2.96	104.34	92.07	0.16	0.00
2008-11-18	9:00:00	0	-2.80	104.42	92.05	0.19	0.00
2008-11-18	10:00:00	0	-2.35	104.93	92.04	0.04	0.01
2008-11-18	11:00:00	0.2	-0.71	106.65	92.05	0.79	0.06
2008-11-18	12:00:00	0	1.74	107.87	92.05	1.37	0.09
2008-11-18	13:00:00	0	4.88	108.82	91.99	1.21	0.11
2008-11-18	14:00:00	0	8.64	91.91	91.89	1.26	0.10
2008-11-18	15:00:00	0	9.90	77.27	91.82	1.48	0.10
2008-11-18	16:00:00	0	9.70	79.22	91.71	1.22	0.18
2008-11-18	17:00:00	0	10.61	75.57	91.67	1.15	0.17
2008-11-18	18:00:00	0	11.31	68.01	91.72	0.96	0.10
2008-11-18	19:00:00	0	11.15	65.58	91.64	0.13	0.03
2008-11-18	20:00:00	0	10.04	68.56	91.66	0.18	0.00
2008-11-18	21:00:00	0	8.98	71.00	91.71	0.10	0.00
2008-11-18	22:00:00	0	7.64	77.54	91.77	0.05	0.00
2008-11-18	23:00:00	0	6.95	83.24	91.78	0.12	0.00
2008-11-19	0:00:00	0	7.17	82.37	91.76	0.32	0.00
2008-11-19	1:00:00	0	6.27	85.21	91.80	0.26	0.00
2008-11-19	2:00:00	0	4.20	92.80	91.82	0.13	0.00
2008-11-19	3:00:00	0	4.19	93.78	91.86	0.11	0.00
2008-11-19	4:00:00	0	2.72	96.34	91.86	0.20	0.00
2008-11-19	5:00:00	0	0.58	101.37	91.93	0.13	0.00
2008-11-19	6:00:00	0	-0.69	103.05	91.89	0.24	0.00
2008-11-19	7:00:00	0	-0.51	105.06	91.90	0.13	0.00
2008-11-19	8:00:00	0	-0.32	105.42	91.96	0.27	0.00
2008-11-19	9:00:00	0	-1.51	105.08	91.98	0.03	0.00
2008-11-19	10:00:00	0	-2.46	104.59	92.01	0.25	0.01
2008-11-19	11:00:00	0.2	1.08	107.05	92.08	0.51	0.07
2008-11-19	12:00:00	0	6.58	88.74	92.09	1.45	0.24
2008-11-19	13:00:00	0	9.01	74.15	92.08	0.83	0.23
2008-11-19	14:00:00	0	9.87	72.55	92.08	2.97	0.33
2008-11-19	15:00:00	0	10.48	69.43	92.08	2.71	0.15
2008-11-19	16:00:00	0	10.30	73.33	92.06	2.45	0.13
2008-11-19	17:00:00	0	9.96	76.08	91.97	2.37	0.19
2008-11-19	18:00:00	0	10.45	75.62	91.95	3.16	0.11
2008-11-19	19:00:00	0	10.04	77.73	92.02	3.03	0.03
2008-11-19	20:00:00	0	8.56	84.20	92.06	2.24	0.00
2008-11-19	21:00:00	0	5.44	95.88	92.06	1.85	0.00
2008-11-19	22:00:00	0	3.50	100.68	92.10	1.00	0.00
2008-11-19	23:00:00	0	1.68	103.61	92.16	1.12	0.00
2008-11-20	0:00:00	0	0.84	105.16	92.17	2.03	0.00
2008-11-20	1:00:00	0	-0.25	105.54	92.22	0.89	0.00
2008-11-20	2:00:00	0	-0.99	105.57	92.25	0.44	0.00
2008-11-20	3:00:00	0	-1.79	105.28	92.18	0.63	0.00
2008-11-20	4:00:00	0	-2.30	104.88	92.25	0.38	0.00
2008-11-20	5:00:00	0	-2.96	104.25	92.22	0.47	0.00
2008-11-20	6:00:00	0	-3.20	103.83	92.15	0.19	0.00
2008-11-20	7:00:00	0	-3.56	103.46	92.14	0.58	0.00
2008-11-20	8:00:00	0	-2.24	104.93	92.17	0.32	0.00
2008-11-20	9:00:00	0	-0.76	106.49	92.17	0.15	0.00
2008-11-20	10:00:00	0	-0.45	107.01	92.23	0.16	0.04
2008-11-20	11:00:00	0	-0.15	107.27	92.26	0.52	0.18
2008-11-20	12:00:00	0	1.81	108.18	92.25	2.12	0.31
2008-11-20	13:00:00	0	4.97	108.97	92.23	3.29	0.45
2008-11-20	14:00:00	0	7.78	91.56	92.18	3.58	0.53
2008-11-20	15:00:00	0	8.86	85.21	92.18	3.80	0.54
2008-11-20	16:00:00	0	10.94	77.22	92.14	3.29	0.30
2008-11-20	17:00:00	0	12.06	74.41	92.11	2.60	0.29
2008-11-20	18:00:00	0	13.17	67.33	92.13	2.30	0.17
2008-11-20	19:00:00	0	12.80	66.78	92.19	1.41	0.03
2008-11-20	20:00:00	0	8.85	80.84	92.19	0.32	0.00
2008-11-20	21:00:00	0	4.37	94.52	92.25	0.39	0.00
2008-11-20	22:00:00	0	2.05	99.04	92.29	0.26	0.00
2008-11-20	23:00:00	0	0.91	102.59	92.32	0.37	0.00
2008-11-21	0:00:00	0	-0.07	103.38	92.39	0.34	0.00
2008-11-21	1:00:00	0	-0.64	104.08	92.40	0.19	0.00
2008-11-21	2:00:00	0	-1.25	104.56	92.37	0.23	0.00
2008-11-21	3:00:00	0	-1.50	105.27	92.37	0.09	0.00
2008-11-21	4:00:00	0	-1.89	105.36	92.39	0.15	0.00
2008-11-21	5:00:00	0	-2.05	105.49	92.39	0.36	0.00
2008-11-21	6:00:00	0	-2.46	105.12	92.38	0.23	0.00
2008-11-21	7:00:00	0	-2.29	105.21	92.41	0.11	0.00
2008-11-21	8:00:00	0	-2.64	104.77	92.47	0.09	0.00
2008-11-21	9:00:00	0	-2.55	104.82	92.46	0.28	0.00
2008-11-21	10:00:00	0	-2.63	104.67	92.49	0.40	0.01
2008-11-21	11:00:00	0.2	-1.46	105.99	92.52	0.69	0.08
2008-11-21	12:00:00	0	2.43	108.54	92.56	0.71	0.20
2008-11-21	13:00:00	0	7.96	100.02	92.57	2.11	0.42
2008-11-21	14:00:00	0	12.22	73.16	92.50	3.19	0.44
2008-11-21	15:00:00	0	14.83	60.48	92.42	2.34	0.38
2008-11-21	16:00:00	0	15.31	56.69	92.29	1.66	0.46
2008-11-21	17:00:00	0	15.20	55.42	92.34	1.63	0.35
2008-11-21	18:00:00	0	15.00	53.22	92.29	1.44	0.20
2008-11-21	19:00:00	0	13.91	55.32	92.31	0.81	0.04
2008-11-21	20:00:00	0	12.29	61.94	92.35	0.11	0.00
2008-11-21	21:00:00	0	10.53	67.27	92.38	0.20	0.00
2008-11-21	22:00:00	0	8.28	75.44	92.40	0.08	0.00
2008-11-21	23:00:00	0	5.27	87.73	92.43	0.16	0.00
2008-11-22	0:00:00	0	7.48	81.88	92.44	0.16	0.00
2008-11-22	1:00:00	0	8.08	82.20	92.42	0.11	0.00
2008-11-22	2:00:00	0	6.12	89.33	92.44	0.05	0.00
2008-11-22	3:00:00	0	3.33	96.21	92.42	0.10	0.00
2008-11-22	4:00:00	0	0.40	101.01	92.40	0.08	0.00
2008-11-22	5:00:00	0	-0.79	103.21	92.31	0.06	0.00
2008-11-22	6:00:00	0	-1.32	104.25	92.30	0.15	0.00
2008-11-22	7:00:00	0	-1.67	104.63	92.26	0.06	0.00
2008-11-22	8:00:00	0	-2.41	104.46	92.23	0.03	0.00
2008-11-22	9:00:00	0	-2.66	104.33	92.17	0.10	0.00
2008-11-22	10:00:00	0	-3.11	103.68	92.20	0.12	0.03
2008-11-22	11:00:00	0	-1.73	105.21	92.21	0.34	0.16
2008-11-22	12:00:00	0	3.14	108.92	92.18	0.30	0.30
2008-11-22	13:00:00	0	8.27	94.21	92.13	1.19	0.43
2008-11-22	14:00:00	0	10.84	73.00	92.06	1.62	0.50
2008-11-22	15:00:00	0	11.73	67.29	91.95	3.35	0.51
2008-11-22	16:00:00	0	12.38	63.82	91.92	3.19	0.42
2008-11-22	17:00:00	0	12.53	59.79	91.82	2.96	0.26
2008-11-22	18:00:00	0	12.87	58.51	91.83	2.91	0.19
2008-11-22	19:00:00	0	12.28	61.69	91.84	2.40	0.03
2008-11-22	20:00:00	0	9.47	71.68	91.82	1.92	0.00
2008-11-22	21:00:00	0	7.29	79.48	91.83	1.32	0.00
2008-11-22	22:00:00	0	5.69	87.98	91.85	0.62	0.00
2008-11-22	23:00:00	0	4.69	95.48	91.87	0.66	0.00
2008-11-23	0:00:00	0	4.81	98.04	91.90	2.06	0.00
2008-11-23	1:00:00	0	5.38	101.87	91.88	1.08	0.00
2008-11-23	2:00:00	0	6.81	96.60	91.91	0.60	0.00
2008-11-23	3:00:00	0	6.61	95.76	91.88	0.21	0.00
2008-11-23	4:00:00	0	5.98	95.43	91.86	0.05	0.00
2008-11-23	5:00:00	0	5.52	98.76	91.78	0.13	0.00
2008-11-23	6:00:00	0	6.99	91.48	91.75	0.41	0.00
2008-11-23	7:00:00	0	7.10	90.04	91.75	0.11	0.00
2008-11-23	8:00:00	0	7.07	91.11	91.77	0.22	0.00
2008-11-23	9:00:00	0	7.53	80.84	91.76	0.18	0.00
2008-11-23	10:00:00	0	7.51	75.21	91.82	0.04	0.01
2008-11-23	11:00:00	0	7.52	77.35	91.86	0.04	0.15
2008-11-23	12:00:00	0.2	7.78	76.06	91.82	0.07	0.30
2008-11-23	13:00:00	0	7.37	80.54	91.80	0.63	0.42
2008-11-23	14:00:00	0	7.80	78.16	91.73	1.11	0.49
2008-11-23	15:00:00	0	7.83	78.34	91.67	1.32	0.51
2008-11-23	16:00:00	0	7.90	72.24	91.64	1.92	0.46
2008-11-23	17:00:00	0	7.64	74.07	91.59	2.15	0.36
2008-11-23	18:00:00	0	7.38	74.16	91.55	1.28	0.21
2008-11-23	19:00:00	0	6.22	76.65	91.55	1.15	0.03
2008-11-23	20:00:00	0	5.39	79.98	91.50	0.96	0.00
2008-11-23	21:00:00	0	4.51	81.13	91.50	0.58	0.00
2008-11-23	22:00:00	0	3.35	84.00	91.47	0.50	0.00
2008-11-23	23:00:00	0	2.22	88.04	91.39	0.79	0.00
2008-11-24	0:00:00	0	2.02	92.98	91.43	0.91	0.00
2008-11-24	1:00:00	0	2.09	95.54	91.29	1.64	0.00
2008-11-24	2:00:00	0	2.01	97.04	91.22	2.22	0.00
2008-11-24	3:00:00	0	2.17	96.78	91.14	2.24	0.00
2008-11-24	4:00:00	0	1.89	98.21	91.11	2.00	0.00
2008-11-24	5:00:00	0	0.86	101.29	91.02	2.12	0.00
2008-11-24	6:00:00	0	0.64	103.34	90.95	3.92	0.00
2008-11-24	7:00:00	0	0.75	104.17	90.83	3.22	0.00
2008-11-24	8:00:00	0	-0.29	103.57	90.74	4.39	0.00
2008-11-24	9:00:00	0	-1.69	103.87	90.77	5.64	0.00
2008-11-24	10:00:00	0	-3.05	103.43	90.75	3.58	0.00
2008-11-24	11:00:00	0	-2.22	104.22	90.70	3.43	0.09
2008-11-24	12:00:00	0	0.15	106.13	90.70	4.22	0.08
2008-11-24	13:00:00	0	3.95	91.80	90.61	4.82	0.15
2008-11-24	14:00:00	0	4.34	81.54	90.53	6.26	0.24
2008-11-24	15:00:00	0	3.87	86.82	90.47	5.11	0.20
2008-11-24	16:00:00	0	4.28	81.35	90.40	7.08	0.13
2008-11-24	17:00:00	0	5.86	62.03	90.34	7.01	0.26
2008-11-24	18:00:00	0	5.73	55.27	90.35	6.45	0.12
2008-11-24	19:00:00	0	4.96	52.45	90.35	5.37	0.03
2008-11-24	20:00:00	0	3.34	59.61	90.47	3.56	0.00
2008-11-24	21:00:00	0	2.24	64.80	90.47	3.49	0.00
2008-11-24	22:00:00	0	0.30	73.29	90.51	2.70	0.00
2008-11-24	23:00:00	0	-2.07	82.96	90.54	2.07	0.00
2008-11-25	0:00:00	0	-3.42	88.73	90.60	2.16	0.00
2008-11-25	1:00:00	0	-4.78	91.09	90.59	1.64	0.00
2008-11-25	2:00:00	0	-5.65	94.04	90.59	1.78	0.00
2008-11-25	3:00:00	0	-4.78	95.13	90.61	2.88	0.00
2008-11-25	4:00:00	0	-4.34	94.80	90.66	1.71	0.00
2008-11-25	5:00:00	0	-4.74	96.56	90.69	0.61	0.00
2008-11-25	6:00:00	0	-3.91	97.03	90.68	0.41	0.00
2008-11-25	7:00:00	0	-3.11	97.01	90.68	0.58	0.00
2008-11-25	8:00:00	0	-2.29	97.08	90.75	0.54	0.00
2008-11-25	9:00:00	0	-0.95	94.71	90.81	0.15	0.00
2008-11-25	10:00:00	0	-0.43	92.18	90.97	0.07	0.01
2008-11-25	11:00:00	0	0.49	88.07	91.07	0.11	0.05
2008-11-25	12:00:00	0	2.16	80.76	91.12	0.16	0.21
2008-11-25	13:00:00	0.2	3.88	68.87	91.24	3.08	0.29
2008-11-25	14:00:00	0	4.16	64.11	91.29	3.59	0.13
2008-11-25	15:00:00	0	5.41	57.86	91.34	3.75	0.27
2008-11-25	16:00:00	0	5.86	55.23	91.36	3.29	0.25
2008-11-25	17:00:00	0	6.05	54.98	91.43	4.24	0.34
2008-11-25	18:00:00	0	5.69	58.26	91.48	4.06	0.21
2008-11-25	19:00:00	0	4.74	62.27	91.56	2.93	0.03
2008-11-25	20:00:00	0	3.54	67.09	91.62	1.81	0.00
2008-11-25	21:00:00	0	2.38	72.11	91.68	1.30	0.00
2008-11-25	22:00:00	0	1.62	75.86	91.74	0.45	0.00
2008-11-25	23:00:00	0	1.26	73.84	91.82	0.15	0.00
2008-11-26	0:00:00	0	0.73	74.58	91.89	0.45	0.00
2008-11-26	1:00:00	0	-0.47	79.80	91.95	0.08	0.00
2008-11-26	2:00:00	0	-2.33	87.45	91.94	0.32	0.00
2008-11-26	3:00:00	0	-4.46	92.19	91.92	0.27	0.00
2008-11-26	4:00:00	0	-5.86	95.76	91.94	0.21	0.00
2008-11-26	5:00:00	0	-6.90	96.38	91.95	0.36	0.00
2008-11-26	6:00:00	0	-7.91	95.42	91.93	0.40	0.00
2008-11-26	7:00:00	0	-8.73	94.78	91.91	0.16	0.00
2008-11-26	8:00:00	0	-9.09	94.06	91.94	0.44	0.00
2008-11-26	9:00:00	0	-9.65	93.15	91.95	0.83	0.00
2008-11-26	10:00:00	0	-9.95	93.87	92.01	1.09	0.01
2008-11-26	11:00:00	0	-7.87	96.33	92.06	2.06	0.12
2008-11-26	12:00:00	0	-3.35	98.18	92.06	3.03	0.29
2008-11-26	13:00:00	0	1.72	81.51	92.05	4.32	0.34
2008-11-26	14:00:00	0	3.03	71.23	92.00	5.42	0.32
2008-11-26	15:00:00	0	3.95	67.65	91.93	5.40	0.47
2008-11-26	16:00:00	0	4.34	66.55	91.93	5.11	0.44
2008-11-26	17:00:00	0	4.52	65.77	91.88	4.35	0.29
2008-11-26	18:00:00	0	4.39	66.20	91.93	4.13	0.19
2008-11-26	19:00:00	0	3.47	68.86	91.92	3.38	0.02
2008-11-26	20:00:00	0	0.39	78.59	91.93	2.49	0.00
2008-11-26	21:00:00	0	-3.22	87.92	92.01	1.77	0.00
2008-11-26	22:00:00	0	-4.91	91.16	92.06	1.90	0.00
2008-11-26	23:00:00	0	-6.10	92.81	92.04	2.06	0.00
2008-11-27	0:00:00	0	-7.20	93.69	92.06	1.29	0.00
2008-11-27	1:00:00	0	-7.88	94.76	92.03	0.91	0.00
2008-11-27	2:00:00	0	-8.59	94.03	92.04	0.35	0.00
2008-11-27	3:00:00	0	-8.86	93.57	91.99	0.37	0.00
2008-11-27	4:00:00	0	-9.14	93.12	91.98	0.37	0.00
2008-11-27	5:00:00	0	-9.40	92.82	91.98	0.51	0.00
2008-11-27	6:00:00	0	-9.60	92.65	91.94	0.18	0.00
2008-11-27	7:00:00	0	-9.81	92.07	91.85	0.34	0.00
2008-11-27	8:00:00	0	-9.85	92.36	91.86	0.26	0.00
2008-11-27	9:00:00	0	-8.34	95.76	91.89	0.21	0.00
2008-11-27	10:00:00	0	-4.19	98.83	91.85	0.25	0.01
2008-11-27	11:00:00	0	-1.62	98.93	91.88	0.25	0.17
2008-11-27	12:00:00	0	0.18	97.13	91.87	0.69	0.29
2008-11-27	13:00:00	0	1.54	92.72	91.78	1.85	0.43
2008-11-27	14:00:00	0	2.76	90.26	91.70	2.43	0.44
2008-11-27	15:00:00	0	4.25	86.67	91.65	1.90	0.50
2008-11-27	16:00:00	0	5.16	86.52	91.59	1.63	0.45
2008-11-27	17:00:00	0	4.90	92.56	91.52	2.14	0.36
2008-11-27	18:00:00	0	4.69	99.35	91.50	1.92	0.20
2008-11-27	19:00:00	0	4.54	100.09	91.47	1.17	0.03
2008-11-27	20:00:00	0	4.98	100.71	91.50	0.27	0.00
2008-11-27	21:00:00	0	4.74	100.74	91.46	0.22	0.00
2008-11-27	22:00:00	0	4.78	102.35	91.41	0.30	0.00
2008-11-27	23:00:00	0	4.91	102.85	91.34	0.44	0.00
2008-11-28	0:00:00	0	4.86	100.72	91.29	0.18	0.00
2008-11-28	1:00:00	0	4.86	100.35	91.21	0.11	0.00
2008-11-28	2:00:00	0	3.26	99.54	91.16	0.16	0.00
2008-11-28	3:00:00	0	2.89	100.39	91.12	0.13	0.00
2008-11-28	4:00:00	0	2.18	101.56	91.01	0.07	0.00
2008-11-28	5:00:00	0	2.34	99.76	90.96	0.06	0.00
2008-11-28	6:00:00	0	1.83	98.89	90.93	0.03	0.00
2008-11-28	7:00:00	0	1.24	100.72	90.88	0.10	0.00
2008-11-28	8:00:00	0	1.30	99.37	90.80	0.04	0.00
2008-11-28	9:00:00	0	1.10	100.38	90.82	0.39	0.00
2008-11-28	10:00:00	0	1.09	99.13	90.76	1.42	0.01
2008-11-28	11:00:00	0	1.25	99.82	90.70	1.46	0.08
2008-11-28	12:00:00	0	1.62	100.00	90.69	1.61	0.12
2008-11-28	13:00:00	0	2.55	95.60	90.62	2.46	0.15
2008-11-28	14:00:00	0	2.91	92.28	90.53	2.36	0.18
2008-11-28	15:00:00	0	3.17	90.23	90.41	2.59	0.16
2008-11-28	16:00:00	0.2	2.97	92.12	90.25	2.60	0.14
2008-11-28	17:00:00	1.6	2.64	92.27	90.18	2.60	0.04
2008-11-28	18:00:00	1.6	2.43	95.59	90.12	2.91	0.04
2008-11-28	19:00:00	0.2	2.14	97.07	90.02	2.80	0.01
2008-11-28	20:00:00	0.2	1.89	95.00	90.00	2.87	0.00
2008-11-28	21:00:00	0	1.99	96.27	89.94	2.20	0.00
2008-11-28	22:00:00	0	1.74	98.06	89.80	2.47	0.00
2008-11-28	23:00:00	0.6	1.23	100.38	89.69	2.54	0.00
2008-11-29	0:00:00	0	1.43	100.88	89.55	3.27	0.00
2008-11-29	1:00:00	0.8	1.56	100.44	89.48	3.16	0.00
