Date,P,PET,Pe,ETa,S,SUST,Qs,Rp,R,h,hmeas,Smeas
2006-10-17,2.2,2.4,0.0,0.246210533344,0.294367228042,0.0,0.0,0.0,0.00143908293336,219.791346957,,
2006-10-18,10.2,2.8,7.2,0.370882265304,0.301407555604,0.0,0.0,0.0,0.00135957682733,219.784950972,,
2006-10-19,1.0,1.8,0.0,0.235556667029,0.301164713679,0.0,0.0,0.0,0.0012843260679,219.778559943,,
2006-10-20,32.2,1.1,29.2,0.28081077962,0.330978310813,0.0,0.0,0.0,0.00121311193812,219.772173982,,
2006-10-21,0.7,1.8,0.0,0.457337331101,0.330506829029,0.0,0.0,0.0,0.0011457263685,219.76579319,,
2006-10-22,18.3,1.9,15.3,0.603883530499,0.345657464564,0.0,0.0,0.0,0.00108197145774,219.759417667,,
2006-10-23,33.6,1.9,30.6,0.848697195843,0.376328910754,0.0,0.0,0.0,0.00102165901255,219.753047504,,
2006-10-24,5.6,1.5,2.6,0.681308269534,0.378306943466,0.0,0.0,0.0,0.000964610105783,219.746682789,,
2006-10-25,33.7,2.4,30.7,1.39956428002,0.378557150227,0.0,0.0,29.0577351621,0.000910654652436,219.740323605,,
2006-10-26,13.1,1.9,10.1,0.941842044106,0.379029028821,0.0,0.0,8.70043571998,0.000865651074346,219.7339702,,
2006-10-27,0.0,2.6,0.0,1.18114781222,0.377811350664,0.0,0.0,0.0,0.000846530010397,219.727623309,,
2006-10-28,0.0,3.2,0.0,1.43748467551,0.376329407699,0.0,0.0,0.0,0.000883475670726,219.721284525,,
2006-10-29,0.0,2.7,0.0,1.19620583662,0.375096205806,0.0,0.0,0.0,0.00102006342538,219.714956687,,
2006-10-30,0.0,2.3,0.0,1.0071719723,0.374057884185,0.0,0.0,0.0,0.00131199938359,219.708644221,,
2006-10-31,0.2,1.6,0.0,0.693719227899,0.373342709723,0.0,0.0,0.0,0.00182496530986,219.702353425,,
2006-11-01,0.1,1.4,0.0,0.602832473384,0.372721232946,0.0,0.0,0.0,0.00263195550462,219.696092675,,
2006-11-02,27.6,1.6,24.6,0.853880384591,0.379119710944,0.0,0.0,17.539595958,0.00381039718932,219.689872552,,
2006-11-03,35.3,1.7,32.3,1.00879898345,0.378960001048,0.0,0.0,31.4461196154,0.00544290278982,219.683705983,,
2006-11-04,1.2,1.6,0.0,0.726400006987,0.378211135061,0.0,0.0,0.0,0.0076230109428,219.677608554,,
2006-11-05,65.2,1.6,62.2,1.14889897601,0.378815568066,0.0,0.0,60.4648010096,0.0104569497562,219.67159887,,
2006-11-06,0.1,1.3,0.0,0.589417660357,0.378207920993,0.0,0.0,0.0,0.0140751827941,219.665699242,,
2006-11-07,6.1,1.0,3.1,0.464182488675,0.379521461352,0.0,0.0,1.36168336363,0.018636390289,219.659936489,,
2006-11-08,0.2,1.3,0.0,0.593241248989,0.378909872435,0.0,0.0,0.0,0.0243264621093,219.654342712,,
2006-11-09,0.0,1.9,0.0,0.86220315678,0.378021003202,0.0,0.0,0.0,0.0313538836764,219.648955934,,
2006-11-10,0.0,2.4,0.0,1.08021003202,0.376907384612,0.0,0.0,0.0,0.0399429326049,219.643820543,,
2006-11-11,0.0,2.2,0.0,0.979984358942,0.375897091458,0.0,0.0,0.0,0.0503257617389,219.638987511,,
2006-11-12,0.0,2.0,0.0,0.882475762153,0.374987322631,0.0,0.0,0.0,0.0627341670934,219.634514374,,
2006-11-13,0.0,1.6,0.0,0.699915484209,0.374265760277,0.0,0.0,0.0,0.0773916163743,219.630464991,,
2006-11-14,0.0,1.8,0.0,0.781993202074,0.373459581718,0.0,0.0,0.0,0.0945059361979,219.626909089,,
2006-11-15,7.3,0.9,4.3,0.404597142782,0.377475460952,0.0,0.0,0.0,0.114262916153,219.623921622,,
2006-11-16,3.2,1.3,0.2,0.583275585311,0.377080331483,0.0,0.0,0.0,0.136820978924,219.621581991,,
2006-11-17,0.0,1.8,0.0,0.803102486119,0.376252390775,0.0,0.0,0.0,0.162306982271,219.619973131,,
2006-11-18,0.0,1.5,0.0,0.664077442345,0.375567774855,0.0,0.0,0.0,0.190813156084,219.619180521,,
2006-11-19,0.0,1.4,0.0,0.615812019989,0.374932917103,0.0,0.0,0.0,0.222395132055,219.619291134,,
2006-11-20,0.2,1.2,0.0,0.524664585513,0.374392025777,0.0,0.0,0.0,0.257070991425,219.620392362,,
2006-11-21,0.2,1.1,0.0,0.47846345148,0.373898764487,0.0,0.0,0.0,0.294821235071,219.622570946,,
2006-11-22,0.0,1.1,0.0,0.476202670567,0.373407833899,0.0,0.0,0.0,0.335589567472,219.625911918,,
2006-11-23,1.7,1.4,0.0,0.603212364411,0.372785965482,0.0,0.0,0.0,0.379284380124,219.630497602,,
2006-11-24,13.1,1.4,10.1,0.660323630261,0.379319253989,0.0,0.0,3.10238651764,0.42578081899,219.636406659,,
2006-11-25,3.1,1.4,0.1,0.638297022842,0.378764308605,0.0,0.0,0.0,0.474923966173,219.643713241,,
2006-11-26,0.0,1.4,0.0,0.634458466863,0.378110227711,0.0,0.0,0.0,0.526532089492,219.652486223,,
2006-11-27,0.0,1.4,0.0,0.630642994983,0.377460080294,0.0,0.0,0.0,0.580399940379,219.662788538,,
2006-11-28,4.1,1.1,1.1,0.497722962515,0.378080984456,0.0,0.0,0.0,0.636302072885,219.67467661,,
2006-11-29,0.0,1.1,0.0,0.495371178758,0.377570292519,0.0,0.0,0.0,0.693996152485,219.688199875,,
2006-11-30,0.1,1.2,0.0,0.537851462597,0.377015806475,0.0,0.0,0.0,0.753226221911,219.703400403,,
2006-12-01,0.0,1.3,0.0,0.579668951742,0.376418209618,0.0,0.0,0.0,0.813725891818,219.720312602,,
2006-12-02,14.0,0.7,11.0,0.343462046094,0.379645915416,0.0,0.0,7.52566332944,0.875221426034,219.738963026,,
2006-12-03,0.3,0.7,0.0,0.319800586631,0.37931622409,0.0,0.0,0.0,0.937436253254,219.759370293,,
2006-12-04,0.2,0.6,0.0,0.273290560225,0.379034481244,0.0,0.0,0.0,1.00009460269,219.781545124,,
2006-12-05,14.2,1.2,11.2,0.602904364985,0.379378449108,0.0,0.0,10.2634468071,1.06292443755,219.805490455,,
2006-12-06,0.0,1.3,0.0,0.592466599336,0.3787676588,0.0,0.0,0.0,1.12566195092,219.83120168,,
2006-12-07,2.6,0.8,0.0,0.362558862666,0.378393886776,0.0,0.0,0.0,1.18805462551,219.858666985,,
2006-12-08,12.6,1.4,9.6,0.690029631625,0.379288629246,0.0,0.0,8.04207017301,1.24986320753,219.887867732,,
2006-12-09,0.0,1.4,0.0,0.637517003934,0.378631395221,0.0,0.0,0.0,1.31086453839,219.918778929,,
2006-12-10,0.0,1.5,0.0,0.678946220132,0.377931450664,0.0,0.0,0.0,1.37085302686,219.951369738,,
2006-12-11,0.0,1.4,0.0,0.629600128875,0.377282378366,0.0,0.0,0.0,1.4296411384,219.985603994,,
2006-12-12,0.0,1.1,0.0,0.491710900846,0.376775459912,0.0,0.0,0.0,1.48705919609,220.021440729,,
2006-12-13,0.0,1.5,0.0,0.66734662445,0.376087473701,0.0,0.0,0.0,1.5429547214,220.05883466,,
2006-12-14,0.0,1.4,0.0,0.61884359659,0.375449490612,0.0,0.0,0.0,1.59719148865,220.097736664,,
2006-12-15,0.0,1.4,0.0,0.615122028569,0.374815344191,0.0,0.0,0.0,1.64964842342,220.138094213,,
2006-12-16,0.0,1.3,0.0,0.567749781033,0.374230035138,0.0,0.0,0.0,1.70021844047,220.179851778,220.5,
2006-12-17,0.0,1.1,0.0,0.477720994383,0.373737539268,0.0,0.0,0.0,1.74880728886,220.222951199,,
2006-12-18,0.0,1.2,0.0,0.518687696338,0.373202809684,0.0,0.0,0.0,1.79533245046,220.267332021,,
2006-12-19,0.1,1.1,0.0,0.473012877717,0.372715167542,0.0,0.0,0.0,1.83972212118,220.312931808,,
2006-12-20,0.0,1.1,0.0,0.470777851233,0.372229829551,0.0,0.0,0.0,1.88191429142,220.359686419,,
2006-12-21,0.0,1.3,0.0,0.553744910067,0.371658958509,0.0,0.0,0.0,1.92185593269,220.407530271,,
2006-12-22,0.0,1.0,0.0,0.42357899379,0.371222279134,0.0,0.0,0.0,1.95950229039,220.456396572,,
2006-12-23,0.0,1.1,0.0,0.463935446033,0.370743995169,0.0,0.0,0.0,1.9948162777,220.506217549,,
2006-12-24,0.0,1.0,0.0,0.419766646539,0.370311246049,0.0,0.0,0.0,2.02776796243,220.556924646,,
2006-12-25,0.0,1.4,0.0,0.585148935288,0.369707999724,0.0,0.0,0.0,2.05833413659,220.608448721,,
2006-12-26,0.0,1.4,0.0,0.581629998392,0.369108381169,0.0,0.0,0.0,2.0864979573,220.660720227,,
2006-12-27,0.0,1.1,0.0,0.454246747026,0.368640085554,0.0,0.0,0.0,2.11224864748,220.713669388,,
2006-12-28,0.0,1.3,0.0,0.534300463416,0.368089260334,0.0,0.0,0.0,2.13558124512,220.767226363,,
2006-12-29,0.0,1.1,0.0,0.44957577653,0.367625780152,0.0,0.0,0.0,2.15649639025,220.821321405,,
2006-12-30,0.0,1.1,0.0,0.447451492362,0.367164489953,0.0,0.0,0.0,2.17500013984,220.87588502,,
2006-12-31,0.0,1.3,0.0,0.526307653914,0.366621904743,0.0,0.0,0.0,2.19110380189,220.930848114,,
2007-01-01,0.1,1.2,0.0,0.483109523716,0.366123853688,0.0,0.0,0.0,2.20482378107,220.986142136,,
2007-01-02,0.1,1.1,0.0,0.440567662736,0.365669660221,0.0,0.0,0.0,2.21618142935,221.041699226,,
2007-01-03,0.0,1.4,0.0,0.558073017956,0.365094327213,0.0,0.0,0.0,2.22520289623,221.097452341,,
2007-01-04,0.1,1.0,0.0,0.396226363387,0.364685846426,0.0,0.0,0.0,2.23191897443,221.153335396,,
2007-01-05,0.2,0.8,0.0,0.315619488086,0.36436046551,0.0,0.0,0.0,2.23636493767,221.209283387,,
2007-01-06,0.4,0.8,0.0,0.314534885034,0.364036202742,0.0,0.0,0.0,2.23858036809,221.265232511,,
2007-01-07,0.3,0.6,0.0,0.235090506856,0.363793841395,0.0,0.0,0.0,2.23860897198,221.321120287,,
2007-01-08,0.2,0.8,0.0,0.312646137983,0.363471525789,0.0,0.0,0.0,2.23649838289,221.376885663,,
2007-01-09,0.0,1.2,0.0,0.467357628944,0.3629897138,0.0,0.0,0.0,2.23229995186,221.432469122,,
2007-01-10,0.0,1.2,0.0,0.464948569001,0.362510385379,0.0,0.0,0.0,2.22606852536,221.487812781,,
2007-01-11,0.0,1.6,0.0,0.616735902524,0.36187457517,0.0,0.0,0.0,2.2178622114,221.54286048,,
2007-01-12,0.0,1.5,0.0,0.574216094811,0.361282599814,0.0,0.0,0.0,2.2077421352,221.597557871,,
2007-01-13,0.0,1.3,0.0,0.494447415661,0.360772860211,0.0,0.0,0.0,2.19577218568,221.651852488,,
2007-01-14,0.0,1.1,0.0,0.416042275965,0.360343950648,0.0,0.0,0.0,2.18201875433,221.705693823,,
2007-01-15,0.8,0.9,0.0,0.338789814929,0.359994682797,0.0,0.0,0.0,2.16655046837,221.759033383,,
2007-01-16,0.2,1.1,0.0,0.412475629487,0.35956945019,0.0,0.0,0.0,2.1494379198,221.811824747,,
2007-01-17,0.3,1.4,0.0,0.522488459439,0.359030802293,0.0,0.0,0.0,2.13075339224,221.86402361,,
2007-01-18,0.0,1.5,0.0,0.556442514332,0.358457150217,0.0,0.0,0.0,2.11057058753,221.915587822,,
2007-01-19,0.0,1.9,0.0,0.700285772548,0.357735206121,0.0,0.0,0.0,2.08896435361,221.966477421,,
2007-01-20,0.0,1.3,0.0,0.47523236649,0.357245275846,0.0,0.0,0.0,2.06601041561,222.016654648,,
2007-01-21,0.1,1.4,0.0,0.508930775771,0.356720604944,0.0,0.0,0.0,2.04178511166,222.066083972,,
2007-01-22,2.2,1.2,0.0,0.433603024718,0.356273591516,0.0,0.0,0.0,2.01636513488,222.114732088,,
2007-01-23,0.9,1.2,0.0,0.43136795758,0.355828882281,0.0,0.0,0.0,1.98982728304,222.162567928,,
2007-01-24,0.2,1.4,0.0,0.500668479975,0.355312729209,0.0,0.0,0.0,1.96224821693,222.209562642,,
2007-01-25,0.5,1.6,0.0,0.568751528062,0.354726387428,0.0,0.0,0.0,1.93370422875,222.255689598,,
2007-01-26,0.0,1.4,0.0,0.494237259995,0.354216864479,0.0,0.0,0.0,1.90427102125,222.300924353,,
2007-01-27,0.0,1.2,0.0,0.421084322397,0.35378275693,0.0,0.0,0.0,1.87402349856,222.345244633,,
2007-01-28,7.7,0.9,4.7,0.332355441582,0.358285483279,0.0,0.0,0.0,1.84303556927,222.388630298,,
2007-01-29,1.1,0.8,0.0,0.294284944264,0.357982096739,0.0,0.0,0.0,1.81137996237,222.431063311,,
2007-01-30,3.4,1.0,0.4,0.368310282804,0.35801476655,0.0,0.0,0.0,1.77912805636,222.472527693,,
2007-01-31,0.0,1.0,0.0,0.36672819396,0.357636696247,0.0,0.0,0.0,1.74634972175,222.513009479,,
2007-02-01,0.1,1.79,0.0,0.653623692845,0.356962857389,0.0,0.0,0.0,1.71311317725,222.552496671,,
2007-02-02,2.2,1.61,0.0,0.583375834983,0.356361439002,0.0,0.0,0.0,1.67948485952,222.590979178,,
2007-02-03,0.8,1.26,0.0,0.453397554761,0.355894018843,0.0,0.0,0.0,1.64552930646,222.628448769,,
2007-02-04,0.2,2.14,0.0,0.76588833468,0.35510444324,0.0,0.0,0.0,1.61130905393,222.664899005,,
2007-02-05,0.0,2.24,0.0,0.794308136905,0.354285568872,0.0,0.0,0.0,1.57688454563,222.700325184,,
2007-02-06,0.0,2.51,0.0,0.881486574452,0.353376819826,0.0,0.0,0.0,1.54231405574,222.734724272,,
2007-02-07,10.7,1.34,7.7,0.509841883204,0.360789353967,0.0,0.0,0.0,1.50765362416,222.76809484,,
2007-02-08,16.9,1.4,13.9,0.6131956301,0.374487090431,0.0,0.0,0.0,1.4729570036,222.800436999,,
2007-02-09,1.0,2.87,0.0,1.2494914564,0.373198954909,0.0,0.0,0.0,1.4382756184,222.831752324,,
2007-02-10,0.8,1.79,0.0,0.769692205362,0.37240545779,0.0,0.0,0.0,1.40365853425,222.862043796,,
2007-02-11,2.1,1.0,0.0,0.426689407458,0.371965571803,0.0,0.0,0.0,1.36915243844,222.891315722,,
2007-02-12,6.6,1.14,3.6,0.501965332043,0.375159421976,0.0,0.0,0.0,1.33480163004,222.919573671,,
2007-02-13,0.7,1.32,0.0,0.578376820868,0.374563157212,0.0,0.0,0.0,1.30064801936,222.946824406,,
2007-02-14,1.1,3.08,0.0,1.34189385089,0.37317976149,0.0,0.0,0.0,1.26673113616,222.973075808,,
2007-02-15,0.0,1.45,0.0,0.623377725667,0.372537104041,0.0,0.0,0.0,1.23308814591,222.998336814,,
2007-02-16,5.3,1.54,2.3,0.673161194226,0.374214257449,0.0,0.0,0.0,1.19975387364,223.022617344,,
2007-02-17,7.0,1.79,4.0,0.808020683883,0.377504957774,0.0,0.0,0.0,1.16676083459,223.045928237,,
2007-02-18,0.0,2.34,0.0,1.0481733383,0.376424366704,0.0,0.0,0.0,1.13413927116,223.068281185,,
2007-02-19,0.9,1.1,0.0,0.487778347393,0.375921502428,0.0,0.0,0.0,1.10191719566,223.089688665,,
2007-02-20,3.0,1.4,0.0,0.617875430832,0.375284517448,0.0,0.0,0.0,1.07012043803,223.110163881,,
2007-02-21,0.0,1.6,0.0,0.701896782987,0.374560912517,0.0,0.0,0.0,1.03877269825,223.129720697,,
2007-02-22,3.7,1.7,0.7,0.745751480846,0.374513746042,0.0,0.0,0.0,1.00789560274,223.14837358,,
2007-02-23,0.5,1.5,0.0,0.653210912763,0.37384033273,0.0,0.0,0.0,0.977508764228,223.166137542,,
2007-02-24,0.2,1.8,0.0,0.778802495475,0.373037443559,0.0,0.0,0.0,0.947629844692,223.183028083,,
2007-02-25,2.7,1.4,0.0,0.601051754096,0.372417802576,0.0,0.0,0.0,0.91827462079,223.199061136,,
2007-02-26,0.2,2.4,0.0,1.02417802576,0.371361948941,0.0,0.0,0.0,0.889457051402,223.214253016,,
2007-02-27,0.1,2.3,0.0,0.971385344018,0.370360520751,0.0,0.0,0.0,0.861189346822,223.228620367,,
2007-02-28,0.3,1.7,0.0,0.710887021988,0.369627647533,0.0,0.0,0.0,0.833482039216,223.242180117,,
2007-03-01,0.0,2.0,0.0,0.830230396106,0.368771739908,0.0,0.0,0.0,0.80634405397,223.254949429,,
2007-03-02,0.1,2.0,0.0,0.823097832566,0.367923185441,0.0,0.0,0.0,0.779782781567,223.26694566,,
2007-03-03,0.1,2.6,0.0,1.06083450895,0.366829541618,0.0,0.0,0.0,0.753804149691,223.278186316,,
2007-03-04,0.6,1.6,0.0,0.645530277451,0.366164046486,0.0,0.0,0.0,0.728412695238,223.288689011,,
2007-03-05,0.2,2.3,0.0,0.92157211216,0.365213972144,0.0,0.0,0.0,0.703611635968,223.298471435,,
2007-03-06,0.7,1.7,0.0,0.674432302685,0.36451868111,0.0,0.0,0.0,0.679402941556,223.307551313,,
2007-03-07,1.5,2.3,0.0,0.905804027305,0.363584862525,0.0,0.0,0.0,0.655787403795,223.315946372,,
2007-03-08,0.0,3.2,0.0,1.247798167,0.362298472662,0.0,0.0,0.0,0.632764705759,223.323674312,,
2007-03-09,0.0,3.0,0.0,1.15373090828,0.361109059355,0.0,0.0,0.0,0.610333489742,223.330752774,,
2007-03-10,0.0,4.3,0.0,1.63237064677,0.359426203018,0.0,0.0,0.0,0.588491423798,223.337199311,,
2007-03-11,0.0,4.0,0.0,1.49043671697,0.35788967032,0.0,0.0,0.0,0.567235266748,223.343031367,,
2007-03-12,0.0,2.5,0.0,0.915517399168,0.35694583795,0.0,0.0,0.0,0.54656093153,223.348266248,,
2007-03-13,0.0,3.4,0.0,1.23173270429,0.35567601042,0.0,0.0,0.0,0.526463546763,223.352921101,222.25,
2007-03-14,0.0,3.3,0.0,1.17804514327,0.35446153089,0.0,0.0,0.0,0.506937516471,223.357012895,,
2007-03-15,0.0,3.0,0.0,1.05576913613,0.353373109101,0.0,0.0,0.0,0.487976577847,223.360558402,,
2007-03-16,0.0,3.3,0.0,1.14638025013,0.352191273791,0.0,0.0,0.0,0.469573857028,223.363574178,,
2007-03-17,0.0,3.7,0.0,1.26711547095,0.350884969182,0.0,0.0,0.0,0.45172192282,223.366076547,,
2007-03-18,0.0,3.4,0.0,1.14587039675,0.349703659495,0.0,0.0,0.0,0.43441283834,223.368081591,,
2007-03-19,0.0,2.6,0.0,0.863456311192,0.348813498349,0.0,0.0,0.0,0.417638210542,223.369605132,,
2007-03-20,0.0,3.3,0.0,1.0836856023,0.347696296697,0.0,0.0,0.0,0.401389237634,223.370662723,,
2007-03-21,0.0,3.3,0.0,1.06832407959,0.346594931667,0.0,0.0,0.0,0.385656754358,223.37126964,,
2007-03-22,0.0,3.2,0.0,1.02126575556,0.345542080372,0.0,0.0,0.0,0.370431275163,223.371440869,,
2007-03-23,0.0,2.9,0.0,0.912800137832,0.344601049302,0.0,0.0,0.0,0.35570303526,223.371191101,,
2007-03-24,0.0,3.2,0.0,0.994680657365,0.343575605326,0.0,0.0,0.0,0.341462029604,223.370534724,,
2007-03-25,0.7,2.2,0.0,0.674443048819,0.342880303214,0.0,0.0,0.0,0.327698049813,223.36948582,,
2007-03-26,0.7,1.9,0.0,0.576969067107,0.342285489742,0.0,0.0,0.0,0.314400719064,223.368058158,,
2007-03-27,0.0,3.3,0.0,0.993925483957,0.341260824295,0.0,0.0,0.0,0.301559525005,223.366265191,,
2007-03-28,1.1,3.3,0.0,0.979836334055,0.340250683744,0.0,0.0,0.0,0.289163850729,223.364120054,,
2007-03-29,0.0,3.5,0.0,1.02448913794,0.339194509375,0.0,0.0,0.0,0.27720300385,223.361635562,,
2007-03-30,0.0,3.5,0.0,1.00908659506,0.338154213917,0.0,0.0,0.0,0.265666243737,223.358824209,,
2007-03-31,2.4,2.4,0.0,0.681542139165,0.337451593155,0.0,0.0,0.0,0.254542806957,223.355698167,,
2007-04-01,4.4,2.6,1.4,0.746361331339,0.338125447452,0.0,0.0,0.0,0.243821930985,223.352269288,,
2007-04-02,0.2,2.6,0.0,0.738025680731,0.337364596235,0.0,0.0,0.0,0.233492876239,223.348549102,,
2007-04-03,2.8,2.5,0.0,0.701714544113,0.336641179179,0.0,0.0,0.0,0.223544946493,223.344548824,,
2007-04-04,0.0,3.2,0.0,0.888549055721,0.335725149225,0.0,0.0,0.0,0.21396750774,223.340279349,,
2007-04-05,0.0,3.1,0.0,0.848949844153,0.3348499432,0.0,0.0,0.0,0.20475000555,223.335751261,,
2007-04-06,0.3,2.7,0.0,0.729561860998,0.33409781757,0.0,0.0,0.0,0.195881981,223.330974833,,
2007-04-07,0.0,3.1,0.0,0.827930143611,0.333244281339,0.0,0.0,0.0,0.187353085235,223.325960028,,
2007-04-08,0.0,2.6,0.0,0.685146381177,0.332537944864,0.0,0.0,0.0,0.179153092702,223.32071651,,
2007-04-09,0.1,2.8,0.0,0.729609356746,0.331785770269,0.0,0.0,0.0,0.171271913151,223.315253642,,
2007-04-10,2.7,2.0,0.0,0.514881418911,0.331254964683,0.0,0.0,0.0,0.163699602438,223.309580491,,
2007-04-11,13.7,1.4,10.7,0.421667706354,0.341851183542,0.0,0.0,0.0,0.156426372193,223.303705838,,
2007-04-12,0.0,3.6,0.0,1.07776775313,0.340740082766,0.0,0.0,0.0,0.149442598426,223.297638175,,
2007-04-13,0.0,3.8,0.0,1.12005131046,0.339585390693,0.0,0.0,0.0,0.142738829108,223.291385719,,
2007-04-14,0.0,3.8,0.0,1.10176868598,0.338449546687,0.0,0.0,0.0,0.136305790805,223.284956408,,
2007-04-15,0.0,4.0,0.0,1.14082577812,0.337273437637,0.0,0.0,0.0,0.130134394399,223.278357915,,
2007-04-16,0.0,4.9,0.0,1.37349935176,0.335857458924,0.0,0.0,0.0,0.124215739965,223.27159765,,
2007-04-17,0.0,5.6,0.0,1.53667404157,0.334273258881,0.0,0.0,0.0,0.118541120845,223.264682764,,
2007-04-18,0.0,4.3,0.0,1.15156255496,0.33308608099,0.0,0.0,0.0,0.113102026978,223.257620158,,
2007-04-19,12.3,3.7,9.3,1.12038636028,0.341518672371,0.0,0.0,0.0,0.10789014753,223.250416489,,
2007-04-20,4.3,1.8,1.3,0.546441589173,0.342295536712,0.0,0.0,0.0,0.102897372871,223.243078174,,
2007-04-21,0.1,4.0,0.0,1.20492561187,0.34105334536,0.0,0.0,0.0,0.0981157959421,223.235611395,,
2007-04-22,0.0,4.9,0.0,1.45067246776,0.339557806733,0.0,0.0,0.0,0.0935377130617,223.228022111,,
2007-04-23,0.0,4.9,0.0,1.42013855413,0.338093746368,0.0,0.0,0.0,0.0891556242095,223.220316057,,
2007-04-24,0.0,3.8,0.0,1.07815098416,0.336982250508,0.0,0.0,0.0,0.0849622328248,223.212498753,,
2007-04-25,12.0,3.0,9.0,0.953257512792,0.345277861319,0.0,0.0,0.0,0.0809504451629,223.204575513,,
2007-04-26,0.0,4.0,0.0,1.25463102199,0.343984427276,0.0,0.0,0.0,0.077113369242,223.196551446,,
2007-04-27,0.0,3.5,0.0,1.07893956444,0.342872118447,0.0,0.0,0.0,0.073444313417,223.188431465,,
2007-04-28,0.0,4.0,0.0,1.21453530745,0.341620020192,0.0,0.0,0.0,0.0699367846121,223.18022029,,
2007-04-29,0.0,4.4,0.0,1.31303370352,0.340266377198,0.0,0.0,0.0,0.0665844862448,223.17192246,,
2007-04-30,2.2,3.6,0.0,1.05399565798,0.339179783737,0.0,0.0,0.0,0.0633813158696,223.163542329,,
2007-05-01,0.7,3.6,0.0,1.03769675605,0.338109993266,0.0,0.0,0.0,0.0603213625694,223.155084083,,
2007-05-02,34.5,2.2,31.5,0.922022017314,0.369633681908,0.0,0.0,0.0,0.0573989041229,223.146551736,,
2007-05-03,0.0,3.1,0.0,1.28693505798,0.368306944735,0.0,0.0,0.0,0.054608403971,223.137949141,,
2007-05-04,0.0,2.5,0.0,1.02403067433,0.367251243009,0.0,0.0,0.0,0.051944508006,223.129279993,,
2007-05-05,0.2,4.3,0.0,1.74241810391,0.365454935685,0.0,0.0,0.0,0.0494020412069,223.120547836,,
2007-05-06,0.0,5.1,0.0,2.02841738332,0.363363783744,0.0,0.0,0.0,0.0469760041405,223.111756065,,
2007-05-07,0.0,4.7,0.0,1.82837409832,0.361478861993,0.0,0.0,0.0,0.0446615693476,223.102907936,,
2007-05-08,0.0,5.0,0.0,1.90580962486,0.359514109803,0.0,0.0,0.0,0.0424540776334,223.094006568,,
2007-05-09,0.0,6.1,0.0,2.27515029081,0.357168594039,0.0,0.0,0.0,0.0403490342777,223.085054946,,
2007-05-10,0.0,5.6,0.0,2.03393386091,0.355071755007,0.0,0.0,0.0,0.0383421051819,223.076055929,,
2007-05-11,0.0,4.7,0.0,1.66598853555,0.353354241053,0.0,0.0,0.0,0.0364291129664,223.067012254,,
2007-05-12,0.0,4.7,0.0,1.63235388728,0.351671401994,0.0,0.0,0.0,0.0346060330328,223.05792654,,
2007-05-13,0.2,4.3,0.0,1.46327928572,0.350162866648,0.0,0.0,0.0,0.0328689896027,223.048801291,,
2007-05-14,0.1,4.3,0.0,1.43625136077,0.348682195142,0.0,0.0,0.0,0.0312142517451,223.039638903,,
2007-05-15,0.0,5.3,0.0,1.73756514271,0.346890890871,0.0,0.0,0.0,0.029638229403,223.030441667,,
2007-05-16,0.0,5.6,0.0,1.79412078699,0.345041281812,0.0,0.0,0.0,0.0281374694284,223.02121177,,
2007-05-17,0.0,6.8,0.0,2.12616965134,0.342849354336,0.0,0.0,0.0,0.0267086516357,223.011951306,,
2007-05-18,0.0,6.9,0.0,2.09441893717,0.340690159556,0.0,0.0,0.0,0.0253485848802,223.002662272,,
2007-05-19,0.0,6.6,0.0,1.94397938779,0.338686057094,0.0,0.0,0.0,0.0240542031707,222.993346577,,
2007-05-20,0.0,3.7,0.0,1.05891004687,0.337594397252,0.0,0.0,0.0,0.0228225618208,222.984006043,,
2007-05-21,0.0,4.5,0.0,1.26739494848,0.336287804522,0.0,0.0,0.0,0.0216508336475,222.974642409,,
2007-05-22,8.6,2.8,5.6,0.84071167131,0.341194287335,0.0,0.0,0.0,0.0205363052197,222.965257336,,
2007-05-23,3.2,4.1,0.2,1.21975807874,0.340142990346,0.0,0.0,0.0,0.0194763731639,222.955852406,,
2007-05-24,0.0,3.4,0.0,0.993692363241,0.33911856523,0.0,0.0,0.0,0.018468540529,222.946429132,,
2007-05-25,0.7,3.7,0.0,1.06557788062,0.338020031332,0.0,0.0,0.0,0.0175104132163,222.936988953,,
2007-05-26,4.5,3.1,1.5,0.898566298177,0.338640066076,0.0,0.0,0.0,0.0165996964757,222.927533242,,
2007-05-27,0.0,4.1,0.0,1.1726011288,0.337431198933,0.0,0.0,0.0,0.0157341914726,222.918063309,,
2007-05-28,0.0,4.9,0.0,1.37672031155,0.336011899643,0.0,0.0,0.0,0.0149117919267,222.908580401,,
2007-05-29,0.0,5.3,0.0,1.45776278378,0.334509051412,0.0,0.0,0.0,0.0141304808253,222.899085706,,
2007-05-30,0.0,4.8,0.0,1.29018102824,0.333178967878,0.0,0.0,0.0,0.0133883272129,222.889580357,,
2007-05-31,0.0,4.7,0.0,1.23725478761,0.331903447478,0.0,0.0,0.0,0.0126834830574,222.880065431,,
2007-06-01,0.0,5.4,0.0,1.39282756826,0.330467542769,0.0,0.0,0.0,0.0120141801947,222.870541953,,
2007-06-02,0.0,6.1,0.0,1.53688337871,0.328883126914,0.0,0.0,0.0,0.0113787273529,222.861010902,,
2007-06-03,0.0,6.1,0.0,1.49661280908,0.327340227111,0.0,0.0,0.0,0.0107755072544,222.851473206,,
