DATE	TIME	RF_mm	Ta_2m_dC	RHa_2m_%	Pa_kPa	u_2m_m/s	RS_MJ/m2/hour	RF_mm	Ta_2m_dC	RHa_2m_%	Pa_kPa	u_2m_m/s	RS_MJ/m2/hour
2005-11-15	20:00:00	0.0	11.1	84.0	100.0	0.0	0.0000	0.0	11.1	84.0	100.0	0.0	0.0000
2005-11-15	21:00:00	0.0	11.0	86.0	100.0	0.1	0.0000	0.0	11.0	86.0	100.0	0.1	0.0000
2005-11-15	22:00:00	0.0	10.6	87.0	100.0	0.0	0.0000	0.0	10.6	87.0	100.0	0.0	0.0000
2005-11-15	23:00:00	0.0	9.8	90.0	100.0	0.1	0.0000	0.0	9.8	90.0	100.0	0.1	0.0000
2005-11-16	00:00:00	0.0	9.2	93.0	100.0	0.0	0.0000	0.0	9.2	93.0	100.0	0.0	0.0000
2005-11-16	01:00:00	0.0	8.9	95.0	100.0	0.0	0.0000	0.0	8.9	95.0	100.0	0.0	0.0000
2005-11-16	02:00:00	0.0	8.2	96.0	100.0	0.0	0.0000	0.0	8.2	96.0	100.0	0.0	0.0000
2005-11-16	03:00:00	0.1	6.9	98.0	100.0	0.1	0.0000	0.1	6.9	98.0	100.0	0.1	0.0000
2005-11-16	04:00:00	0.0	6.3	99.0	100.0	0.1	0.0000	0.0	6.3	99.0	100.0	0.1	0.0000
2005-11-16	05:00:00	0.1	5.9	100.0	100.0	0.2	0.0000	0.1	5.9	100.0	100.0	0.2	0.0000
2005-11-16	06:00:00	0.0	5.6	100.0	100.0	0.3	0.0000	0.0	5.6	100.0	100.0	0.3	0.0000
2005-11-16	07:00:00	0.0	5.2	100.0	100.0	0.2	0.0000	0.0	5.2	100.0	100.0	0.2	0.0000
2005-11-16	08:00:00	0.0	5.6	100.0	100.0	0.2	0.0828	0.0	5.6	100.0	100.0	0.2	0.0828
2005-11-16	09:00:00	0.0	6.9	100.0	100.0	0.4	0.4572	0.0	6.9	100.0	100.0	0.4	0.4572
2005-11-16	10:00:00	0.0	7.7	100.0	100.0	0.1	0.4968	0.0	7.7	100.0	100.0	0.1	0.4968
2005-11-16	11:00:00	0.0	8.6	100.0	100.0	0.4	0.8964	0.0	8.6	100.0	100.0	0.4	0.8964
2005-11-16	12:00:00	0.0	9.5	100.0	100.0	0.5	0.8244	0.0	9.5	100.0	100.0	0.5	0.8244
2005-11-16	13:00:00	0.0	10.7	100.0	100.1	0.7	1.3968	0.0	10.7	100.0	100.1	0.7	1.3968
2005-11-16	14:00:00	0.0	12.9	99.0	100.1	0.8	1.6092	0.0	12.9	99.0	100.1	0.8	1.6092
2005-11-16	15:00:00	0.0	15.1	78.0	100.1	1.0	1.2528	0.0	15.1	78.0	100.1	1.0	1.2528
2005-11-16	16:00:00	0.0	15.7	74.0	100.1	1.2	0.7524	0.0	15.7	74.0	100.1	1.2	0.7524
2005-11-16	17:00:00	0.0	15.5	71.0	100.1	0.7	0.2376	0.0	15.5	71.0	100.1	0.7	0.2376
2005-11-16	18:00:00	0.0	13.6	77.0	100.1	0.1	0.0108	0.0	13.6	77.0	100.1	0.1	0.0108
2005-11-16	19:00:00	0.0	12.7	81.0	100.1	0.0	0.0000	0.0	12.7	81.0	100.1	0.0	0.0000
2005-11-16	20:00:00	0.0	11.1	89.0	100.1	0.0	0.0000	0.0	11.1	89.0	100.1	0.0	0.0000
2005-11-16	21:00:00	0.0	10.2	92.0	100.1	0.2	0.0000	0.0	10.2	92.0	100.1	0.2	0.0000
2005-11-16	22:00:00	0.0	10.1	93.0	100.1	0.4	0.0000	0.0	10.1	93.0	100.1	0.4	0.0000
2005-11-16	23:00:00	0.0	8.8	95.0	100.1	0.0	0.0000	0.0	8.8	95.0	100.1	0.0	0.0000
2005-11-17	00:00:00	0.1	8.6	97.0	100.1	0.3	0.0000	0.1	8.6	97.0	100.1	0.3	0.0000
2005-11-17	01:00:00	0.0	8.1	99.0	100.1	0.6	0.0000	0.0	8.1	99.0	100.1	0.6	0.0000
2005-11-17	02:00:00	0.0	8.0	99.0	100.1	0.5	0.0000	0.0	8.0	99.0	100.1	0.5	0.0000
2005-11-17	03:00:00	0.0	7.5	100.0	100.1	0.4	0.0000	0.0	7.5	100.0	100.1	0.4	0.0000
2005-11-17	04:00:00	0.1	7.7	100.0	100.1	0.1	0.0000	0.1	7.7	100.0	100.1	0.1	0.0000
2005-11-17	05:00:00	0.0	6.5	100.0	100.1	0.1	0.0000	0.0	6.5	100.0	100.1	0.1	0.0000
2005-11-17	06:00:00	0.0	6.2	100.0	100.1	0.2	0.0000	0.0	6.2	100.0	100.1	0.2	0.0000
2005-11-17	07:00:00	0.1	5.7	100.0	100.1	0.3	0.0000	0.1	5.7	100.0	100.1	0.3	0.0000
2005-11-17	08:00:00	0.0	5.9	100.0	100.1	0.1	0.0720	0.0	5.9	100.0	100.1	0.1	0.0720
2005-11-17	09:00:00	0.0	7.5	100.0	100.1	0.2	0.4716	0.0	7.5	100.0	100.1	0.2	0.4716
2005-11-17	10:00:00	0.0	10.0	100.0	100.1	0.3	0.9900	0.0	10.0	100.0	100.1	0.3	0.9900
2005-11-17	11:00:00	0.0	13.2	86.0	100.1	1.6	1.4184	0.0	13.2	86.0	100.1	1.6	1.4184
2005-11-17	12:00:00	0.0	14.4	80.0	100.1	2.2	1.4220	0.0	14.4	80.0	100.1	2.2	1.4220
2005-11-17	13:00:00	0.0	15.5	75.0	100.1	1.2	1.1376	0.0	15.5	75.0	100.1	1.2	1.1376
2005-11-17	14:00:00	0.0	16.6	66.0	100.1	1.6	1.4688	0.0	16.6	66.0	100.1	1.6	1.4688
2005-11-17	15:00:00	0.0	17.0	64.0	100.1	1.4	1.3140	0.0	17.0	64.0	100.1	1.4	1.3140
2005-11-17	16:00:00	0.0	16.9	64.0	100.1	1.0	0.8136	0.0	16.9	64.0	100.1	1.0	0.8136
2005-11-17	17:00:00	0.0	16.0	69.0	100.1	0.4	0.1656	0.0	16.0	69.0	100.1	0.4	0.1656
2005-11-17	18:00:00	0.0	14.8	74.0	100.1	0.7	0.0072	0.0	14.8	74.0	100.1	0.7	0.0072
2005-11-17	19:00:00	0.0	14.0	79.0	100.1	0.4	0.0000	0.0	14.0	79.0	100.1	0.4	0.0000
2005-11-17	20:00:00	0.0	13.8	81.0	100.2	0.5	0.0000	0.0	13.8	81.0	100.2	0.5	0.0000
2005-11-17	21:00:00	0.0	14.1	82.0	100.2	1.1	0.0000	0.0	14.1	82.0	100.2	1.1	0.0000
2005-11-17	22:00:00	0.0	13.7	88.0	100.2	1.7	0.0000	0.0	13.7	88.0	100.2	1.7	0.0000
2005-11-17	23:00:00	0.0	13.3	90.0	100.2	2.1	0.0000	0.0	13.3	90.0	100.2	2.1	0.0000
2005-11-18	00:00:00	0.0	12.6	93.0	100.2	1.8	0.0000	0.0	12.6	93.0	100.2	1.8	0.0000
2005-11-18	01:00:00	0.0	12.0	96.0	100.2	1.8	0.0000	0.0	12.0	96.0	100.2	1.8	0.0000
2005-11-18	02:00:00	0.0	11.2	97.0	100.2	0.1	0.0000	0.0	11.2	97.0	100.2	0.1	0.0000
2005-11-18	03:00:00	0.0	10.9	99.0	100.2	0.3	0.0000	0.0	10.9	99.0	100.2	0.3	0.0000
2005-11-18	04:00:00	0.0	10.6	100.0	100.2	0.2	0.0000	0.0	10.6	100.0	100.2	0.2	0.0000
2005-11-18	05:00:00	0.0	10.6	100.0	100.2	0.0	0.0000	0.0	10.6	100.0	100.2	0.0	0.0000
2005-11-18	06:00:00	0.0	10.6	100.0	100.2	0.0	0.0000	0.0	10.6	100.0	100.2	0.0	0.0000
2005-11-18	07:00:00	0.0	11.5	100.0	100.2	0.8	0.0000	0.0	11.5	100.0	100.2	0.8	0.0000
2005-11-18	08:00:00	0.0	12.0	100.0	100.2	1.6	0.0504	0.0	12.0	100.0	100.2	1.6	0.0504
2005-11-18	09:00:00	0.0	12.3	98.0	100.2	1.6	0.2304	0.0	12.3	98.0	100.2	1.6	0.2304
2005-11-18	10:00:00	0.0	13.2	91.0	100.2	3.6	0.5832	0.0	13.2	91.0	100.2	3.6	0.5832
2005-11-18	11:00:00	0.0	14.4	83.0	100.2	3.9	1.3032	0.0	14.4	83.0	100.2	3.9	1.3032
2005-11-18	12:00:00	0.0	15.2	79.0	100.2	3.3	1.0512	0.0	15.2	79.0	100.2	3.3	1.0512
2005-11-18	13:00:00	0.0	16.1	75.0	100.1	3.9	1.3860	0.0	16.1	75.0	100.1	3.9	1.3860
2005-11-18	14:00:00	0.0	16.6	73.0	100.1	4.0	1.2672	0.0	16.6	73.0	100.1	4.0	1.2672
2005-11-18	15:00:00	0.0	16.9	70.0	100.0	4.3	0.6120	0.0	16.9	70.0	100.0	4.3	0.6120
2005-11-18	16:00:00	0.0	16.5	73.0	100.0	4.5	0.2340	0.0	16.5	73.0	100.0	4.5	0.2340
2005-11-18	17:00:00	0.0	16.1	75.0	100.0	4.9	0.1512	0.0	16.1	75.0	100.0	4.9	0.1512
2005-11-18	18:00:00	0.0	15.2	81.0	100.0	5.1	0.0144	0.0	15.2	81.0	100.0	5.1	0.0144
2005-11-18	19:00:00	0.0	14.6	86.0	100.0	4.2	0.0000	0.0	14.6	86.0	100.0	4.2	0.0000
2005-11-18	20:00:00	0.0	14.2	91.0	100.0	4.6	0.0000	0.0	14.2	91.0	100.0	4.6	0.0000
2005-11-18	21:00:00	0.0	14.2	90.0	100.0	5.8	0.0000	0.0	14.2	90.0	100.0	5.8	0.0000
2005-11-18	22:00:00	0.1	14.2	90.0	100.0	4.1	0.0000	0.1	14.2	90.0	100.0	4.1	0.0000
2005-11-18	23:00:00	0.0	14.1	95.0	100.0	4.0	0.0000	0.0	14.1	95.0	100.0	4.0	0.0000
2005-11-19	00:00:00	0.0	14.7	94.0	100.0	4.8	0.0000	0.0	14.7	94.0	100.0	4.8	0.0000
2005-11-19	01:00:00	0.0	14.9	93.0	99.9	5.2	0.0000	0.0	14.9	93.0	99.9	5.2	0.0000
2005-11-19	02:00:00	0.1	14.9	93.0	99.9	5.4	0.0000	0.1	14.9	93.0	99.9	5.4	0.0000
2005-11-19	03:00:00	3.5	14.6	95.0	99.8	4.5	0.0000	3.5	14.6	95.0	99.8	4.5	0.0000
2005-11-19	04:00:00	0.0	14.4	90.0	99.8	4.9	0.0000	0.0	14.4	90.0	99.8	4.9	0.0000
2005-11-19	05:00:00	1.3	14.2	94.0	99.8	5.8	0.0000	1.3	14.2	94.0	99.8	5.8	0.0000
2005-11-19	06:00:00	7.9	11.0	96.0	99.9	2.0	0.0000	7.9	11.0	96.0	99.9	2.0	0.0000
2005-11-19	07:00:00	3.2	10.5	99.0	100.0	0.0	0.0000	3.2	10.5	99.0	100.0	0.0	0.0000
2005-11-19	08:00:00	1.8	10.5	100.0	100.0	0.8	0.0036	1.8	10.5	100.0	100.0	0.8	0.0036
2005-11-19	09:00:00	2.6	10.5	100.0	100.1	1.2	0.0288	2.6	10.5	100.0	100.1	1.2	0.0288
2005-11-19	10:00:00	2.6	10.5	100.0	100.1	1.7	0.1980	2.6	10.5	100.0	100.1	1.7	0.1980
2005-11-19	11:00:00	1.1	11.4	100.0	100.1	4.0	0.2448	1.1	11.4	100.0	100.1	4.0	0.2448
2005-11-19	12:00:00	0.3	13.0	100.0	100.0	4.8	0.4320	0.3	13.0	100.0	100.0	4.8	0.4320
2005-11-19	13:00:00	0.0	14.2	93.0	100.0	5.2	0.7056	0.0	14.2	93.0	100.0	5.2	0.7056
2005-11-19	14:00:00	0.0	14.4	93.0	99.9	4.3	0.2988	0.0	14.4	93.0	99.9	4.3	0.2988
2005-11-19	15:00:00	0.9	14.2	95.0	99.9	3.9	0.1224	0.9	14.2	95.0	99.9	3.9	0.1224
2005-11-19	16:00:00	0.8	14.1	98.0	99.8	4.3	0.3024	0.8	14.1	98.0	99.8	4.3	0.3024
2005-11-19	17:00:00	0.0	14.4	94.0	99.9	2.7	0.0828	0.0	14.4	94.0	99.9	2.7	0.0828
2005-11-19	18:00:00	0.5	13.8	90.0	100.0	2.8	0.0036	0.5	13.8	90.0	100.0	2.8	0.0036
2005-11-19	19:00:00	0.3	13.9	96.0	100.0	7.1	0.0000	0.3	13.9	96.0	100.0	7.1	0.0000
2005-11-19	20:00:00	0.1	13.7	93.0	100.0	4.2	0.0000	0.1	13.7	93.0	100.0	4.2	0.0000
2005-11-19	21:00:00	0.0	14.4	85.0	100.0	4.0	0.0000	0.0	14.4	85.0	100.0	4.0	0.0000
2005-11-19	22:00:00	0.2	14.7	78.0	99.9	4.8	0.0000	0.2	14.7	78.0	99.9	4.8	0.0000
2005-11-19	23:00:00	1.0	14.5	78.0	99.9	6.5	0.0000	1.0	14.5	78.0	99.9	6.5	0.0000
2005-11-20	00:00:00	3.1	13.8	85.0	100.0	5.1	0.0000	3.1	13.8	85.0	100.0	5.1	0.0000
2005-11-20	01:00:00	0.3	14.1	80.0	99.9	5.3	0.0000	0.3	14.1	80.0	99.9	5.3	0.0000
2005-11-20	02:00:00	0.0	14.7	70.0	99.9	6.1	0.0000	0.0	14.7	70.0	99.9	6.1	0.0000
2005-11-20	03:00:00	0.2	14.8	70.0	99.9	6.2	0.0000	0.2	14.8	70.0	99.9	6.2	0.0000
2005-11-20	04:00:00	0.8	13.9	78.0	99.9	4.4	0.0000	0.8	13.9	78.0	99.9	4.4	0.0000
2005-11-20	05:00:00	3.7	12.6	88.0	100.1	3.4	0.0000	3.7	12.6	88.0	100.1	3.4	0.0000
2005-11-20	06:00:00	2.9	12.2	92.0	100.1	5.5	0.0000	2.9	12.2	92.0	100.1	5.5	0.0000
2005-11-20	07:00:00	0.2	12.6	87.0	100.1	3.8	0.0000	0.2	12.6	87.0	100.1	3.8	0.0000
2005-11-20	08:00:00	0.0	12.7	84.0	100.1	2.2	0.0144	0.0	12.7	84.0	100.1	2.2	0.0144
2005-11-20	09:00:00	0.0	12.6	86.0	100.1	1.0	0.0864	0.0	12.6	86.0	100.1	1.0	0.0864
2005-11-20	10:00:00	0.0	13.3	83.0	100.1	1.2	0.2700	0.0	13.3	83.0	100.1	1.2	0.2700
2005-11-20	11:00:00	0.1	15.0	65.0	100.1	3.6	0.3168	0.1	15.0	65.0	100.1	3.6	0.3168
2005-11-20	12:00:00	0.0	15.6	62.0	100.0	2.7	0.2952	0.0	15.6	62.0	100.0	2.7	0.2952
2005-11-20	13:00:00	0.0	15.2	71.0	100.0	0.6	0.3780	0.0	15.2	71.0	100.0	0.6	0.3780
2005-11-20	14:00:00	0.0	15.9	68.0	100.0	2.2	0.4644	0.0	15.9	68.0	100.0	2.2	0.4644
2005-11-20	15:00:00	0.6	15.5	74.0	100.1	0.0	0.2016	0.6	15.5	74.0	100.1	0.0	0.2016
2005-11-20	16:00:00	1.1	13.8	88.0	100.2	1.0	0.0972	1.1	13.8	88.0	100.2	1.0	0.0972
2005-11-20	17:00:00	0.0	13.6	92.0	100.2	0.5	0.0576	0.0	13.6	92.0	100.2	0.5	0.0576
2005-11-20	18:00:00	0.0	13.3	92.0	100.2	3.3	0.0036	0.0	13.3	92.0	100.2	3.3	0.0036
2005-11-20	19:00:00	0.0	13.1	87.0	100.1	2.6	0.0000	0.0	13.1	87.0	100.1	2.6	0.0000
2005-11-20	20:00:00	0.0	13.2	82.0	100.2	2.1	0.0000	0.0	13.2	82.0	100.2	2.1	0.0000
2005-11-20	21:00:00	0.0	15.7	63.0	100.1	4.6	0.0000	0.0	15.7	63.0	100.1	4.6	0.0000
2005-11-20	22:00:00	0.0	15.8	62.0	100.1	4.3	0.0000	0.0	15.8	62.0	100.1	4.3	0.0000
2005-11-20	23:00:00	0.0	15.1	67.0	100.2	3.1	0.0000	0.0	15.1	67.0	100.2	3.1	0.0000
2005-11-21	00:00:00	0.0	15.1	66.0	100.2	3.8	0.0000	0.0	15.1	66.0	100.2	3.8	0.0000
2005-11-21	01:00:00	0.0	14.7	67.0	100.1	3.8	0.0000	0.0	14.7	67.0	100.1	3.8	0.0000
2005-11-21	02:00:00	0.0	14.6	68.0	100.1	4.0	0.0000	0.0	14.6	68.0	100.1	4.0	0.0000
2005-11-21	03:00:00	0.0	15.4	64.0	100.1	4.1	0.0000	0.0	15.4	64.0	100.1	4.1	0.0000
2005-11-21	04:00:00	0.0	15.6	62.0	100.1	4.1	0.0000	0.0	15.6	62.0	100.1	4.1	0.0000
2005-11-21	05:00:00	0.0	14.4	68.0	100.0	1.9	0.0000	0.0	14.4	68.0	100.0	1.9	0.0000
2005-11-21	06:00:00	0.0	13.5	73.0	100.0	1.1	0.0000	0.0	13.5	73.0	100.0	1.1	0.0000
2005-11-21	07:00:00	0.0	13.2	75.0	100.0	1.1	0.0000	0.0	13.2	75.0	100.0	1.1	0.0000
2005-11-21	08:00:00	0.0	12.8	78.0	100.0	0.3	0.0216	0.0	12.8	78.0	100.0	0.3	0.0216
2005-11-21	09:00:00	0.0	12.8	79.0	100.1	0.3	0.0828	0.0	12.8	79.0	100.1	0.3	0.0828
2005-11-21	10:00:00	0.0	14.0	75.0	100.2	1.9	0.2340	0.0	14.0	75.0	100.2	1.9	0.2340
2005-11-21	11:00:00	0.0	16.4	69.0	100.2	5.9	0.5544	0.0	16.4	69.0	100.2	5.9	0.5544
2005-11-21	12:00:00	0.0	17.2	71.0	100.2	7.0	0.8208	0.0	17.2	71.0	100.2	7.0	0.8208
2005-11-21	13:00:00	0.0	17.7	72.0	100.1	7.1	1.3248	0.0	17.7	72.0	100.1	7.1	1.3248
2005-11-21	14:00:00	0.0	17.9	73.0	100.1	6.6	1.1124	0.0	17.9	73.0	100.1	6.6	1.1124
2005-11-21	15:00:00	0.9	16.1	82.0	100.1	0.8	0.3060	0.9	16.1	82.0	100.1	0.8	0.3060
2005-11-21	16:00:00	11.3	13.8	90.0	100.2	0.4	0.0072	11.3	13.8	90.0	100.2	0.4	0.0072
2005-11-21	17:00:00	3.8	14.0	91.0	100.2	2.9	0.0108	3.8	14.0	91.0	100.2	2.9	0.0108
2005-11-21	18:00:00	0.0	13.9	94.0	100.2	0.8	0.0036	0.0	13.9	94.0	100.2	0.8	0.0036
2005-11-21	19:00:00	0.0	14.5	95.0	100.3	2.0	0.0000	0.0	14.5	95.0	100.3	2.0	0.0000
2005-11-21	20:00:00	0.0	15.1	93.0	100.3	2.7	0.0000	0.0	15.1	93.0	100.3	2.7	0.0000
2005-11-21	21:00:00	0.0	14.9	93.0	100.3	3.1	0.0000	0.0	14.9	93.0	100.3	3.1	0.0000
2005-11-21	22:00:00	0.0	14.7	95.0	100.4	2.9	0.0000	0.0	14.7	95.0	100.4	2.9	0.0000
2005-11-21	23:00:00	0.0	13.9	96.0	100.3	1.9	0.0000	0.0	13.9	96.0	100.3	1.9	0.0000
2005-11-22	00:00:00	0.0	14.0	93.0	100.3	2.9	0.0000	0.0	14.0	93.0	100.3	2.9	0.0000
2005-11-22	01:00:00	0.1	13.8	90.0	100.3	2.5	0.0000	0.1	13.8	90.0	100.3	2.5	0.0000
2005-11-22	02:00:00	0.0	13.3	91.0	100.3	2.1	0.0000	0.0	13.3	91.0	100.3	2.1	0.0000
2005-11-22	03:00:00	0.0	12.4	94.0	100.3	1.0	0.0000	0.0	12.4	94.0	100.3	1.0	0.0000
2005-11-22	04:00:00	0.0	12.5	94.0	100.3	1.0	0.0000	0.0	12.5	94.0	100.3	1.0	0.0000
2005-11-22	05:00:00	0.0	12.7	91.0	100.3	0.7	0.0000	0.0	12.7	91.0	100.3	0.7	0.0000
2005-11-22	06:00:00	0.0	12.4	91.0	100.3	0.2	0.0000	0.0	12.4	91.0	100.3	0.2	0.0000
2005-11-22	07:00:00	0.1	12.8	90.0	100.3	2.2	0.0000	0.1	12.8	90.0	100.3	2.2	0.0000
2005-11-22	08:00:00	0.6	13.4	85.0	100.3	3.0	0.0108	0.6	13.4	85.0	100.3	3.0	0.0108
2005-11-22	09:00:00	0.2	12.7	91.0	100.3	2.4	0.1152	0.2	12.7	91.0	100.3	2.4	0.1152
2005-11-22	10:00:00	1.1	12.9	93.0	100.4	2.2	0.1080	1.1	12.9	93.0	100.4	2.2	0.1080
2005-11-22	11:00:00	0.1	13.3	92.0	100.4	3.0	0.4608	0.1	13.3	92.0	100.4	3.0	0.4608
2005-11-22	12:00:00	0.0	14.3	88.0	100.4	3.3	0.5364	0.0	14.3	88.0	100.4	3.3	0.5364
2005-11-22	13:00:00	0.0	15.6	79.0	100.3	3.1	0.6876	0.0	15.6	79.0	100.3	3.1	0.6876
2005-11-22	14:00:00	0.0	16.2	75.0	100.2	2.6	0.4680	0.0	16.2	75.0	100.2	2.6	0.4680
2005-11-22	15:00:00	0.0	16.0	75.0	100.2	2.4	0.1908	0.0	16.0	75.0	100.2	2.4	0.1908
2005-11-22	16:00:00	0.0	15.7	77.0	100.3	2.1	0.1224	0.0	15.7	77.0	100.3	2.1	0.1224
2005-11-22	17:00:00	0.0	15.4	79.0	100.2	1.3	0.0684	0.0	15.4	79.0	100.2	1.3	0.0684
2005-11-22	18:00:00	0.0	14.7	83.0	100.2	0.5	0.0036	0.0	14.7	83.0	100.2	0.5	0.0036
2005-11-22	19:00:00	0.0	14.2	84.0	100.3	0.7	0.0000	0.0	14.2	84.0	100.3	0.7	0.0000
2005-11-22	20:00:00	0.0	14.4	80.0	100.3	1.4	0.0000	0.0	14.4	80.0	100.3	1.4	0.0000
2005-11-22	21:00:00	0.0	14.4	79.0	100.3	1.0	0.0000	0.0	14.4	79.0	100.3	1.0	0.0000
2005-11-22	22:00:00	0.0	13.7	81.0	100.3	0.7	0.0000	0.0	13.7	81.0	100.3	0.7	0.0000
2005-11-22	23:00:00	0.0	13.2	84.0	100.3	0.4	0.0000	0.0	13.2	84.0	100.3	0.4	0.0000
2005-11-23	00:00:00	0.0	13.3	85.0	100.3	0.9	0.0000	0.0	13.3	85.0	100.3	0.9	0.0000
2005-11-23	01:00:00	0.0	12.9	87.0	100.3	0.7	0.0000	0.0	12.9	87.0	100.3	0.7	0.0000
2005-11-23	02:00:00	0.0	13.4	83.0	100.3	1.2	0.0000	0.0	13.4	83.0	100.3	1.2	0.0000
2005-11-23	03:00:00	0.0	12.4	88.0	100.3	0.9	0.0000	0.0	12.4	88.0	100.3	0.9	0.0000
2005-11-23	04:00:00	0.0	11.7	90.0	100.3	0.6	0.0000	0.0	11.7	90.0	100.3	0.6	0.0000
2005-11-23	05:00:00	0.0	11.5	92.0	100.3	0.3	0.0000	0.0	11.5	92.0	100.3	0.3	0.0000
2005-11-23	06:00:00	0.0	11.1	92.0	100.3	0.3	0.0000	0.0	11.1	92.0	100.3	0.3	0.0000
2005-11-23	07:00:00	0.0	11.0	91.0	100.4	1.1	0.0000	0.0	11.0	91.0	100.4	1.1	0.0000
2005-11-23	08:00:00	0.0	10.6	95.0	100.4	1.3	0.0576	0.0	10.6	95.0	100.4	1.3	0.0576
2005-11-23	09:00:00	0.0	11.4	94.0	100.4	1.4	0.4104	0.0	11.4	94.0	100.4	1.4	0.4104
2005-11-23	10:00:00	0.0	12.8	87.0	100.5	2.8	0.9360	0.0	12.8	87.0	100.5	2.8	0.9360
2005-11-23	11:00:00	0.0	14.5	81.0	100.5	2.6	1.3392	0.0	14.5	81.0	100.5	2.6	1.3392
2005-11-23	12:00:00	0.0	15.9	77.0	100.5	2.6	1.6056	0.0	15.9	77.0	100.5	2.6	1.6056
2005-11-23	13:00:00	0.0	16.8	76.0	100.4	2.3	1.8576	0.0	16.8	76.0	100.4	2.3	1.8576
2005-11-23	14:00:00	0.0	17.3	72.0	100.4	2.2	1.5336	0.0	17.3	72.0	100.4	2.2	1.5336
2005-11-23	15:00:00	0.0	17.4	72.0	100.3	2.9	1.2384	0.0	17.4	72.0	100.3	2.9	1.2384
2005-11-23	16:00:00	0.0	17.4	74.0	100.4	2.6	0.7884	0.0	17.4	74.0	100.4	2.6	0.7884
2005-11-23	17:00:00	0.0	16.4	79.0	100.4	2.5	0.1476	0.0	16.4	79.0	100.4	2.5	0.1476
2005-11-23	18:00:00	0.0	15.6	79.0	100.4	3.1	0.0072	0.0	15.6	79.0	100.4	3.1	0.0072
2005-11-23	19:00:00	0.0	14.9	78.0	100.5	2.9	0.0000	0.0	14.9	78.0	100.5	2.9	0.0000
2005-11-23	20:00:00	0.0	14.0	80.0	100.6	1.9	0.0000	0.0	14.0	80.0	100.6	1.9	0.0000
2005-11-23	21:00:00	0.0	13.2	82.0	100.7	2.6	0.0000	0.0	13.2	82.0	100.7	2.6	0.0000
2005-11-23	22:00:00	0.0	12.5	84.0	100.7	2.9	0.0000	0.0	12.5	84.0	100.7	2.9	0.0000
2005-11-23	23:00:00	0.0	11.7	86.0	100.8	2.9	0.0000	0.0	11.7	86.0	100.8	2.9	0.0000
2005-11-24	00:00:00	0.0	11.1	88.0	100.8	2.8	0.0000	0.0	11.1	88.0	100.8	2.8	0.0000
2005-11-24	01:00:00	0.0	10.2	89.0	100.8	2.3	0.0000	0.0	10.2	89.0	100.8	2.3	0.0000
2005-11-24	02:00:00	0.0	9.8	87.0	100.8	3.5	0.0000	0.0	9.8	87.0	100.8	3.5	0.0000
2005-11-24	03:00:00	0.0	8.7	89.0	100.8	1.4	0.0000	0.0	8.7	89.0	100.8	1.4	0.0000
2005-11-24	04:00:00	0.0	7.9	87.0	100.8	1.0	0.0000	0.0	7.9	87.0	100.8	1.0	0.0000
2005-11-24	05:00:00	0.0	7.6	82.0	100.8	1.2	0.0000	0.0	7.6	82.0	100.8	1.2	0.0000
2005-11-24	06:00:00	0.0	7.7	76.0	100.9	3.4	0.0000	0.0	7.7	76.0	100.9	3.4	0.0000
2005-11-24	07:00:00	0.0	7.2	77.0	100.9	3.4	0.0000	0.0	7.2	77.0	100.9	3.4	0.0000
2005-11-24	08:00:00	0.0	7.4	72.0	101.0	3.2	0.0504	0.0	7.4	72.0	101.0	3.2	0.0504
2005-11-24	09:00:00	0.0	8.2	66.0	101.0	3.4	0.4500	0.0	8.2	66.0	101.0	3.4	0.4500
2005-11-24	10:00:00	0.0	9.4	60.0	101.0	3.8	1.0044	0.0	9.4	60.0	101.0	3.8	1.0044
2005-11-24	11:00:00	0.0	10.3	54.0	101.0	3.8	1.4508	0.0	10.3	54.0	101.0	3.8	1.4508
2005-11-24	12:00:00	0.0	11.1	56.0	101.0	3.2	1.7208	0.0	11.1	56.0	101.0	3.2	1.7208
2005-11-24	13:00:00	0.0	11.9	58.0	100.9	3.1	1.7712	0.0	11.9	58.0	100.9	3.1	1.7712
2005-11-24	14:00:00	0.0	12.6	60.0	100.8	2.5	1.6164	0.0	12.6	60.0	100.8	2.5	1.6164
2005-11-24	15:00:00	0.0	13.1	59.0	100.8	2.9	1.2600	0.0	13.1	59.0	100.8	2.9	1.2600
2005-11-24	16:00:00	0.0	13.7	61.0	100.8	2.4	0.7596	0.0	13.7	61.0	100.8	2.4	0.7596
2005-11-24	17:00:00	0.0	13.2	65.0	100.8	2.8	0.2268	0.0	13.2	65.0	100.8	2.8	0.2268
2005-11-24	18:00:00	0.0	11.7	66.0	100.8	2.8	0.0108	0.0	11.7	66.0	100.8	2.8	0.0108
2005-11-24	19:00:00	0.0	11.1	63.0	100.9	2.6	0.0000	0.0	11.1	63.0	100.9	2.6	0.0000
2005-11-24	20:00:00	0.0	10.1	65.0	100.9	1.9	0.0000	0.0	10.1	65.0	100.9	1.9	0.0000
2005-11-24	21:00:00	0.0	8.5	73.0	101.0	1.0	0.0000	0.0	8.5	73.0	101.0	1.0	0.0000
2005-11-24	22:00:00	0.0	8.1	75.0	101.0	0.8	0.0000	0.0	8.1	75.0	101.0	0.8	0.0000
2005-11-24	23:00:00	0.0	7.2	77.0	100.9	1.0	0.0000	0.0	7.2	77.0	100.9	1.0	0.0000
