Date	Time	RF_mm	AirT_6m	RH_6m	Pa_kPa	WS_6m	S_in
2011-05-10	1:00:00	0.00	6.532110652	100	92.07	0.29	0
2011-05-10	2:00:00	0.00	4.973903307	100	92.11	0.185	0
2011-05-10	3:00:00	0.00	3.860898061	100	92.10	0.092	0
2011-05-10	4:00:00	0.00	3.474275185	100	92.11	0.071	0
2011-05-10	5:00:00	0.00	3.579717788	100	92.11	0.008	0
2011-05-10	6:00:00	0.00	2.900198795	100	92.07	0.147	0
2011-05-10	7:00:00	0.00	1.681750946	100	92.06	0.181	0
2011-05-10	8:00:00	0.00	1.623171723	100	92.08	0.13	0.02545
2011-05-10	9:00:00	0.00	4.845029015	100	92.06	0.181	0.18977
2011-05-10	10:00:00	0.00	8.137181376	88.55176	92.11	1.189	0.3645
2011-05-10	11:00:00	0.00	12.99925693	72.917763	92.18	1.357	0.5609
2011-05-10	12:00:00	0.00	17.19352933	63.827694	92.21	1.063	0.681
2011-05-10	13:00:00	0.00	19.29066553	56.569464	92.22	1.559	0.8222
2011-05-10	14:00:00	0.00	20.30994402	48.965604	92.25	1.517	0.9081
2011-05-10	15:00:00	0.00	21.43466511	42.364071	92.23	1.466	0.9415
2011-05-10	16:00:00	0.00	22.09075241	40.059871	92.22	1.303	0.902
2011-05-10	17:00:00	0.00	22.5593862	39.287964	92.18	1.538	0.8073
2011-05-10	18:00:00	0.00	23.06316752	39.345569	92.15	1.361	0.6839
2011-05-10	19:00:00	0.00	23.16861013	41.707374	92.07	1.929	0.5218
2011-05-10	20:00:00	0.00	22.19619502	41.89171	92.08	1.924	0.3552
2011-05-10	21:00:00	0.00	20.77857781	44.77196	92.07	1.261	0.13664
2011-05-10	22:00:00	0.00	16.23283006	57.398976	92.03	0.496	0.00726
2011-05-10	23:00:00	0.00	14.83864454	78.401759	92.06	0.071	0
2011-05-11	0:00:00	0.00	13.8310819	91.501136	92.13	0	0
2011-05-11	1:00:00	0.00	12.6243499	97.042737	92.17	0	0
2011-05-11	2:00:00	0.00	12.65949743	100	92.18	0.05	0
2011-05-11	3:00:00	0.00	9.355629225	100	92.20	0.147	0
2011-05-11	4:00:00	0.00	7.563104986	100	92.22	0.424	0
2011-05-11	5:00:00	0.00	7.328788092	100	92.18	0.034	0
2011-05-11	6:00:00	0.00	7.035891974	100	92.16	0.042	0
2011-05-11	7:00:00	0.00	6.274362069	100	92.19	0.008	0
2011-05-11	8:00:00	0.00	6.075192709	100	92.13	0.05	0.02475
2011-05-11	9:00:00	0.00	7.691979277	100	92.11	0.252	0.17611
2011-05-11	10:00:00	0.00	11.0778584	86.36277	92.15	0.387	0.3613
2011-05-11	11:00:00	0.00	16.24454591	65.129567	92.14	0.798	0.5468
2011-05-11	12:00:00	0.00	19.64214087	57.041825	92.16	0.824	0.7113
